verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,sign_info,stem,tense,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,motion_type,spatial_arg_type,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,comments,reconstructed_verse,study_edition,book_scroll,cmpl_syntax
192214,NGC[,MT,1_Kings,20,13,NGC,W HNH NBJ> >XD NGC >L >X>B MLK JFR>L W J>MR KH >MR JHWH H R>JT >T KL H HMWN H GDWL H ZH HNNJ NTNW B JDK H JWM W JD<T KJ >NJ JHWH,NA,nif,perf,NBJ> >XD NGC >L >X>B MLK JFR>L,NBJ> >XD,>L >X>B MLK JFR>L,>L >X>B/ MLK/ JFR>L/,to Ahab king of Israel,0,prep,person,anim,det,nmpr,complex,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,1_Kings_MT,prepositional
192406,NGC[,MT,1_Kings,20,22,JGC,W JGC H NBJ> >L MLK JFR>L W J>MR LW LK HTXZQ W D< W R>H >T >CR T<FH KJ L TCWBT H CNH MLK >RM <LH <LJK,NA,qal,wayq,W JGC H NBJ> >L MLK JFR>L,H NBJ>,>L MLK JFR>L,>L MLK/ JFR>L/,to the king of Israel,0,prep,person,anim,det,subs,complex,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,1_Kings_MT,prepositional
192431,<LH[,MT,1_Kings,20,22,<LH,W JGC H NBJ> >L MLK JFR>L W J>MR LW LK HTXZQ W D< W R>H >T >CR T<FH KJ L TCWBT H CNH MLK >RM <LH <LJK,NA,qal,ptca,KJ L TCWBT H CNH MLK >RM <LH <LJK,MLK >RM,<LJK,<L,upon you,0,prep,person,anim,det,prsf,simple,factive,goal,<L,NA,NA,NA,NA,NA,NA,NA,NA,1_Kings_MT,prepositional
192525,<LH[,MT,1_Kings,20,26,J<L,W JHJ L TCWBT H CNH W JPQD BN_HDD >T >RM W J<L >PQH L MLXMH <M JFR>L,NA,qal,wayq,W J<L >PQH L MLXMH <M JFR>L,NA,>PQH,>PQ/,to Aphek,1,dir-he,toponym,inanim,det,nmpr,simple,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1_Kings_MT,non-prepositional
192632,NWS[,MT,1_Kings,20,30,JNSW,W JNSW H NWTRJM >PQH >L H <JR W TPL H XWMH <L <FRJM W CB<H >LP >JC H NWTRJM W BN_HDD NS W JB> >L H <JR XDR B XDR,NA,qal,wayq,W JNSW H NWTRJM >PQH >L H <JR,H NWTRJM,>PQH >L H <JR,>PQ/ >L H <JR/,to Aphek to the city,1,dir-he,toponym,inanim,det,nmpr,complex,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1_Kings_MT,non-prepositional
192687,JY>[,MT,1_Kings,20,31,NY>,W J>MRW >LJW <BDJW HNH N> CM<NW KJ MLKJ BJT JFR>L KJ MLKJ XSD HM NFJMH N> FQJM B MTNJNW W XBLJM B R>CNW W NY> >L MLK JFR>L >WLJ JXJH >T NPCK,NA,qal,impf,W NY> >L MLK JFR>L,NA,>L MLK JFR>L,>L MLK/ JFR>L/,to the king of Israel,0,prep,person,anim,det,subs,complex,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,1_Kings_MT,prepositional
192705,BW>[,MT,1_Kings,20,32,JB>W,W JXGRW FQJM B MTNJHM W XBLJM B R>CJHM W JB>W >L MLK JFR>L W J>MRW <BDK BN_HDD >MR TXJ N> NPCJ W J>MR H <WDNW XJ >XJ HW>,NA,qal,wayq,W JB>W >L MLK JFR>L,NA,>L MLK JFR>L,>L MLK/ JFR>L/,to the king of Israel,0,prep,person,anim,det,subs,complex,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,1_Kings_MT,prepositional
192743,JY>[,MT,1_Kings,20,33,JY>,W H >NCJM JNXCW W JMHRW W JXLVW H MMNW W J>MRW >XJK BN_HDD W J>MR B>W QXHW W JY> >LJW BN_HDD W J<LHW <L H MRKBH,NA,qal,wayq,W JY> >LJW BN_HDD,BN_HDD,>LJW,>L,to him/ / it,0,prep,person,anim,det,prsf,simple,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,1_Kings_MT,prepositional
192747,<LH[,MT,1_Kings,20,33,J<LHW,W H >NCJM JNXCW W JMHRW W JXLVW H MMNW W J>MRW >XJK BN_HDD W J>MR B>W QXHW W JY> >LJW BN_HDD W J<LHW <L H MRKBH,NA,hif,wayq,W J<LHW <L H MRKBH,NA,<L H MRKBH,<L H MRKBH/,in the chariot,0,prep,object,inanim,det,subs,simple,factive,goal,<L,NA,NA,NA,NA,NA,NA,NA,NA,1_Kings_MT,prepositional
192884,JY>[,MT,1_Kings,20,39,JY>,W JHJ H MLK <BR W HW> Y<Q >L H MLK W J>MR <BDK JY> B QRB H MLXMH W HNH >JC SR W JB> >LJ >JC W J>MR CMR >T H >JC H ZH >M HPQD JPQD W HJTH NPCK TXT NPCW >W KKR KSP TCQWL,NA,qal,perf,<BDK JY> B QRB H MLXMH,<BDK,B QRB H MLXMH,B QRB/ H MLXMH/,in the midst of the battle,0,prep,place,inanim,det,subs,complex,factive,goal,B,NA,NA,NA,NA,NA,NA,NA,NA,1_Kings_MT,prepositional
192894,BW>[,MT,1_Kings,20,39,JB>,W JHJ H MLK <BR W HW> Y<Q >L H MLK W J>MR <BDK JY> B QRB H MLXMH W HNH >JC SR W JB> >LJ >JC W J>MR CMR >T H >JC H ZH >M HPQD JPQD W HJTH NPCK TXT NPCW >W KKR KSP TCQWL,NA,hif,wayq,W JB> >LJ >JC,NA,>LJ,>L,to me,0,prep,person,anim,det,prsf,simple,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,1_Kings_MT,prepositional
192979,HLK[,MT,1_Kings,20,43,JLK,W JLK MLK JFR>L <L BJTW SR W Z<P W JB> CMRWNH,NA,qal,wayq,W JLK MLK JFR>L <L BJTW SR W Z<P,MLK JFR>L,<L BJTW,<L BJT/,to his house,0,prep,place,inanim,det,subs,complex,factive,goal,<L,NA,NA,NA,NA,NA,NA,NA,NA,1_Kings_MT,prepositional
192988,BW>[,MT,1_Kings,20,43,JB>,W JLK MLK JFR>L <L BJTW SR W Z<P W JB> CMRWNH,NA,qal,wayq,W JB> CMRWNH,NA,CMRWNH,CMRWN/,to Samaria,1,dir-he,toponym,inanim,det,nmpr,simple,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1_Kings_MT,non-prepositional
193065,BW>[,MT,1_Kings,21,4,JB>,W JB> >X>B >L BJTW SR W Z<P <L H DBR >CR DBR >LJW NBWT H JZR<>LJ W J>MR L> >TN LK >T NXLT >BWTJ W JCKB <L MVTW W JSB >T PNJW W L> >KL LXM,NA,qal,wayq,W JB> >X>B >L BJTW,>X>B,>L BJTW,>L BJT/,in / to his house,0,prep,place,inanim,det,subs,complex,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,1_Kings_MT,prepositional
193102,BW>[,MT,1_Kings,21,5,TB>,W TB> >LJW >JZBL >CTW W TDBR >LJW MH ZH RWXK SRH W >JNK >KL LXM,NA,qal,wayq,W TB> >LJW >JZBL >CTW,>JZBL >CTW,>LJW,>L,to him / it,0,prep,person,anim,det,prsf,simple,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,1_Kings_MT,prepositional
193376,JRD[,MT,1_Kings,21,16,RDT,W JHJ K CM< >X>B KJ MT NBWT W JQM >X>B L RDT >L KRM NBWT H JZR<>LJ L RCTW,NA,qal,infc,L RDT >L KRM NBWT H JZR<>LJ,NA,>L KRM NBWT H JZR<>LJ,>L KRM/ NBWT/ H JZR<>LJ/,to the vineyard of Naboth the Jezreelite,0,prep,place,inanim,det,subs,complex,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,1_Kings_MT,prepositional
193409,JRD[,MT,1_Kings,21,18,JRD,QWM RD L QR>T >X>B MLK JFR>L >CR B CMRWN HNH B KRM NBWT >CR JRD CM L RCTW,NA,qal,perf,>CR JRD CM,NA,CM,CM,there,0,vc,place,inanim,det,adv,simple,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1_Kings_MT,non-prepositional
193471,BW>[,MT,1_Kings,21,21,MBJ,HNNJ MBJ >LJK R<H W B<RTJ >XRJK W HKRTJ L >X>B MCTJN B QJR W <YWR W <ZWB B JFR>L,NA,hif,ptca,HNNJ MBJ >LJK R<H,NA,>LJK,>L,upon you,0,prep,person,anim,det,prsf,simple,fictive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,1_Kings_MT,prepositional
193650,BW>[,MT,1_Kings,21,29,>BJ>,H R>JT KJ NKN< >X>B M L PNJ J<N KJ NKN< M PNJ L> >BJ H R<H B JMJW B JMJ BNW >BJ> H R<H <L BJTW,NA,hif,impf,B JMJ BNW >BJ> H R<H <L BJTW,NA,<L BJTW,<L BJT/,to his house,0,prep,place,inanim,det,subs,complex,fictive,goal,<L,NA,NA,NA,NA,NA,NA,NA,NA,1_Kings_MT,prepositional
193674,JRD[,MT,1_Kings,22,2,JRD,W JHJ B CNH H CLJCJT W JRD JHWCPV MLK JHWDH >L MLK JFR>L,NA,qal,wayq,W JRD JHWCPV MLK JHWDH >L MLK JFR>L,JHWCPV MLK JHWDH,>L MLK JFR>L,>L MLK/ JFR>L/,to the king of Israel,0,prep,person,anim,det,subs,complex,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,1_Kings_MT,prepositional
193708,HLK[,MT,1_Kings,22,4,TLK,W J>MR >L JHWCPV H TLK >TJ L MLXMH RMT GL<D W J>MR JHWCPV >L MLK JFR>L KMWNJ KMWK K <MJ K <MK K SWSJ K SWSJK,NA,qal,impf,H TLK >TJ L MLXMH RMT GL<D,NA,RMT GL<D,RMT=/ GL<D/,to Ramoth Gilead,0,vc,toponym,inanim,det,nmpr,complex,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1_Kings_MT,non-prepositional
193760,HLK[,MT,1_Kings,22,6,>LK,W JQBY MLK JFR>L >T H NBJ>JM K >RB< M>WT >JC W J>MR >LHM H >LK <L RMT GL<D L MLXMH >M >XDL W J>MRW <LH W JTN >DNJ B JD H MLK,NA,qal,impf,H >LK <L RMT GL<D L MLXMH,NA,<L RMT GL<D,<L RMT=/ GL<D/,to / against Ramoth Gilead,0,prep,toponym,inanim,det,nmpr,complex,factive,goal,<L,NA,NA,NA,NA,NA,NA,NA,NA,1_Kings_MT,prepositional
193896,<LH[,MT,1_Kings,22,12,<LH,W KL H NB>JM NB>JM KN L >MR <LH RMT GL<D W HYLX W NTN JHWH B JD H MLK,NA,qal,impv,<LH RMT GL<D,NA,RMT GL<D,RMT=/ GL<D/,to Ramoth Gilead,0,vc,toponym,inanim,det,nmpr,complex,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1_Kings_MT,non-prepositional
193955,BW>[,MT,1_Kings,22,15,JBW>,W JBW> >L H MLK W J>MR H MLK >LJW MJKJHW H NLK >L RMT GL<D L MLXMH >M NXDL W J>MR >LJW <LH W HYLX W NTN JHWH B JD H MLK,NA,qal,wayq,W JBW> >L H MLK,NA,>L H MLK,>L H MLK/,to the king,0,prep,person,anim,det,subs,simple,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,1_Kings_MT,prepositional
193966,HLK[,MT,1_Kings,22,15,NLK,W JBW> >L H MLK W J>MR H MLK >LJW MJKJHW H NLK >L RMT GL<D L MLXMH >M NXDL W J>MR >LJW <LH W HYLX W NTN JHWH B JD H MLK,NA,qal,impf,H NLK >L RMT GL<D L MLXMH,NA,>L RMT GL<D,>L RMT=/ GL<D/,to/against Ramoth Gilead,0,prep,toponym,inanim,det,nmpr,complex,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,1_Kings_MT,prepositional
194195,BW>[,MT,1_Kings,22,25,TB>,W J>MR MJKJHW HNK R>H B JWM H HW> >CR TB> XDR B XDR L HXBH,NA,qal,impf,>CR TB> XDR B XDR,NA,XDR B XDR,XDR/ B XDR/,to a chamber in a chamber / to an inner room,0,vc,place,inanim,und,subs,complex,factive,goal,B,NA,NA,NA,NA,NA,NA,NA,NA,1_Kings_MT,non-prepositional
194209,CWB[,MT,1_Kings,22,26,HCJBHW,W J>MR MLK JFR>L QX >T MJKJHW W HCJBHW >L >MN FR H <JR W >L JW>C BN H MLK,NA,hif,impv,W HCJBHW >L >MN FR H <JR W >L JW>C BN H MLK,NA,>L >MN FR H <JR W >L JW>C BN H MLK,>L >MWN==/ FR/ H <JR/ W >L JW>C/ BN/ H MLK/,to Amon the governor of the city and to Joash the king's son,0,prep,person,anim,det,nmpr,complex,factive,goal,>L,>L,NA,NA,NA,NA,NA,NA,NA,1_Kings_MT,prepositional
194262,<LH[,MT,1_Kings,22,29,J<L,W J<L MLK JFR>L W JHWCPV MLK JHWDH RMT GL<D,NA,qal,wayq,W J<L MLK JFR>L W JHWCPV MLK JHWDH RMT GL<D,MLK JFR>L W JHWCPV MLK JHWDH,RMT GL<D,RMT=/ GL<D/,to Ramoth Gilead,0,vc,toponym,inanim,det,nmpr,simple,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1_Kings_MT,non-prepositional
194279,BW>[,MT,1_Kings,22,30,B>,W J>MR MLK JFR>L >L JHWCPV HTXPF W B> B MLXMH W >TH LBC BGDJK W JTXPF MLK JFR>L W JBW> B MLXMH,NA,qal,impv,W B> B MLXMH,NA,B MLXMH,B H MLXMH/,in the battle,0,prep,occupation,inanim,det,subs,simple,factive,goal,B,NA,NA,NA,NA,NA,NA,NA,NA,1_Kings_MT,prepositional
194292,BW>[,MT,1_Kings,22,30,JBW>,W J>MR MLK JFR>L >L JHWCPV HTXPF W B> B MLXMH W >TH LBC BGDJK W JTXPF MLK JFR>L W JBW> B MLXMH,NA,qal,wayq,W JBW> B MLXMH,NA,B MLXMH,B H MLXMH/,in the battle,0,prep,occupation,inanim,det,subs,simple,factive,goal,B,NA,NA,NA,NA,NA,NA,NA,NA,1_Kings_MT,prepositional
194432,<BR[,MT,1_Kings,22,36,J<BR,W J<BR H RNH B MXNH K B> H CMC L >MR >JC >L <JRW W >JC >L >RYW,NA,qal,wayq,W J<BR H RNH B MXNH,H RNH,B MXNH,B H MXNH/,to the encampment,0,prep,place,inanim,det,subs,simple,fictive,goal,B,NA,NA,NA,NA,NA,NA,NA,NA,1_Kings_MT,prepositional
194456,BW>[,MT,1_Kings,22,37,JBW>,W JMT H MLK W JBW> CMRWN W JQBRW >T H MLK B CMRWN,NA,qal,wayq,W JBW> CMRWN,NA,CMRWN,CMRWN/,to Samaria,0,vc,toponym,inanim,det,nmpr,simple,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1_Kings_MT,non-prepositional
194652,HLK[,MT,1_Kings,22,49,LKT,JHWCPV <FR >NJWT TRCJC L LKT >WPJRH L ZHB W L> HLK KJ NCBRH >NJWT B <YJWN_GBR,NA,qal,infc,L LKT >WPJRH L ZHB,NA,>WPJRH,>WPJR/,to Ophir,1,dir-he,toponym,inanim,det,nmpr,simple,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1_Kings_MT,non-prepositional
194672,HLK[,MT,1_Kings,22,50,JLKW,>Z >MR >XZJHW BN >X>B >L JHWCPV JLKW <BDJ <M <BDJK B >NJWT W L> >BH JHWCPV,NA,qal,impf,JLKW <BDJ <M <BDJK B >NJWT,<BDJ,B >NJWT,B >NJH/,to ships,0,prep,object,inanim,und,subs,simple,factive,goal,B,NA,NA,NA,NA,NA,NA,NA,NA,1_Kings_MT,prepositional
141672,<LH[,MT,1_Samuel,1,7,<LTH,W KN J<FH CNH B CNH M DJ <LTH B BJT JHWH KN TK<SNH W TBKH W L> T>KL,NA,qal,infc,M DJ <LTH B BJT JHWH,NA,B BJT JHWH,B BJT/ JHWH/,into the house of Yawheh,0,prep,place,inanim,det,subs,complex,factive,goal,B,NA,NA,NA,NA,NA,NA,NA,NA,1_Samuel_MT,prepositional
141776,<LH[,MT,1_Samuel,1,11,J<LH,W TDR NDR W T>MR JHWH YB>WT >M R>H TR>H B <NJ >MTK W ZKRTNJ W L> TCKX >T >MTK W NTTH L >MTK ZR< >NCJM W NTTJW L JHWH KL JMJ XJJW W MWRH L> J<LH <L R>CW,NA,qal,impf,W MWRH L> J<LH <L R>CW,MWRH,<L R>CW,<L R>C/,upon his head,0,prep,body part,inanim,det,subs,complex,factive,goal,<L,NA,NA,NA,NA,NA,the razor shall not come upon his head?,NA,NA,1_Samuel_MT,prepositional
141916,BW>[,MT,1_Samuel,1,19,JB>W,W JCKMW B BQR W JCTXWW L PNJ JHWH W JCBW W JB>W >L BJTM H RMTH W JD< >LQNH >T XNH >CTW W JZKRH JHWH,NA,qal,wayq,W JB>W >L BJTM H RMTH,NA,>L BJTM,>L BJT/,to their house,0,prep,place,inanim,det,subs,complex,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,1_Samuel_MT,prepositional
141916,BW>[,MT,1_Samuel,1,19,JB>W,W JCKMW B BQR W JCTXWW L PNJ JHWH W JCBW W JB>W >L BJTM H RMTH W JD< >LQNH >T XNH >CTW W JZKRH JHWH,NA,qal,wayq,W JB>W >L BJTM H RMTH,NA,H RMTH,H RMH==/,to Ramah,1,dir-he,toponym,inanim,det,nmpr,simple,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1_Samuel_MT,non-prepositional
142041,BW>[,MT,1_Samuel,1,24,TB>HW,W T<LHW <MH K >CR GMLTW B PRJM CLCH W >JPH >XT QMX W NBL JJN W TB>HW BJT JHWH CLW W H N<R N<R,NA,hif,wayq,W TB>HW BJT JHWH CLW,NA,BJT JHWH CLW,BJT/ JHWH/ CLW=/,to the house of Yahweh in Shiloh,0,vc,place,inanim,det,subs,complex,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1_Samuel_MT,non-prepositional
1996982,<LH[,4Q51,1_Samuel,1,24,T<L,W T<L >WTW CJLH K >CR J<LH >LQNH L ZBX L JHWH B PR BN BQR MCLC W LXM W >JPH >XT QMX W NBL JJN W TBJ>HW BJT JHWH CJLH W H N<R <MM W JBJ>WHW L PNJ JHWH W JCXV >BJHW >T H ZBX K >CR J<FH M JMJM JMJMH L JHWH,0 000 0000 0000 0 000 1111 11111 1 111 1 1111 1 11 11 000 0000 0 000 1 1111 111 111 1 111 111 1 111111 110 0000 0000 0 0 000 111 1 1111111 1 111 1111 1 1111 11111 11 0 000 1 000 1111 1 1111 11111 1 1111,hif,wayq,W T<L >WTW CJLH,NA,CJLH,CLH/,to Shiloh,0,vc,toponym,inanim,det,nmpr,simple,factive,goal,NA,NA,NA,NA,NA,NA,NA,W T<L >WTW CJLH K >CR [J<LH >LQNH L ZBX L JHWH B PR BN] BQR MCLC W LXM [W >JPH >XT QMX W NBL JJN W TBJ>HW BJ]T JHWH CJLH W H N<R [<MM W JBJ>WHW L PNJ JHWH W JCXV >BJHW >T] H ZBX [K] >CR [J<FH M JMJM JMJMH L JHWH],NA,1_Samuel_4Q51,non-prepositional
142055,BW>[,MT,1_Samuel,1,25,JBJ>W,W JCXVW >T H PR W JBJ>W >T H N<R >L <LJ,NA,hif,wayq,W JBJ>W >T H N<R >L <LJ,NA,>L <LJ,>L <LJ==/,to Eli,0,prep,person,anim,det,nmpr,simple,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,1_Samuel_MT,prepositional
142193,JRD[,MT,1_Samuel,2,6,MWRJD,JHWH MMJT W MXJH MWRJD C>WL W J<L,NA,hif,ptca,MWRJD C>WL,NA,C>WL,C>WL/,to Sheol,0,vc,place,inanim,det,subs,simple,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1_Samuel_MT,non-prepositional
142266,HLK[,MT,1_Samuel,2,11,JLK,W JLK >LQNH H RMTH <L BJTW W H N<R HJH MCRT >T JHWH >T PNJ <LJ H KHN,NA,qal,wayq,W JLK >LQNH H RMTH <L BJTW,>LQNH,H RMTH,H RMH==/,to Ramah,1,dir-he,toponym,inanim,det,nmpr,simple,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1_Samuel_MT,non-prepositional
142266,HLK[,MT,1_Samuel,2,11,JLK,W JLK >LQNH H RMTH <L BJTW W H N<R HJH MCRT >T JHWH >T PNJ <LJ H KHN,NA,qal,wayq,W JLK >LQNH H RMTH <L BJTW,>LQNH,<L BJTW,<L BJT/,to his house,0,prep,place,inanim,det,subs,complex,factive,goal,<L,NA,NA,NA,NA,NA,NA,NA,NA,1_Samuel_MT,prepositional
142353,BW>[,MT,1_Samuel,2,14,B>JM,W HKH B KJWR >W B DWD >W B QLXT >W B PRWR KL >CR J<LH H MZLG JQX H KHN BW KKH J<FW L KL JFR>L H B>JM CM B CLH,NA,qal,ptca,H B>JM CM B CLH,NA,CM B CLH,CM,there in Shiloh,0,vc,place,inanim,det,adv,complex,factive,goal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1_Samuel_MT,non-prepositional
142353,BW>[,MT,1_Samuel,2,14,B>JM,W HKH B KJWR >W B DWD >W B QLXT >W B PRWR KL >CR J<LH H MZLG JQX H KHN BW KKH J<FW L KL JFR>L H B>JM CM B CLH,NA,qal,ptca,H B>JM CM B CLH,NA,B CLH,B CLH/,in Shiloh,0,prep,toponym,inanim,det,nmpr,simple,factive,goal,B,NA,NA,NA,NA,NA,NA,NA,NA,1_Samuel_MT,prepositional
142457,<LH[,MT,1_Samuel,2,19,H<LTH,W M<JL QVN T<FH LW >MW W H<LTH LW M JMJM JMJMH B <LWTH >T >JCH L ZBX >T ZBX H JMJM,NA,hif,perf,W H<LTH LW M JMJM JMJMH,NA,LW,L,to him,0,prep,person,anim,det,prsf,simple,factive,goal,L,NA,NA,NA,NA,NA,NA,NA,NA,1_Samuel_MT,prepositional
1997442,<LH[,4Q51,1_Samuel,2,19,H<LTH,W M<JL QVN T<FH LW >MW W H<LTH LW M JMJM JMJMH B <LWTH >T >JCH L ZBWX >T ZBX H JMJM,1 1111 111 0000 11 111 1 11000 00 0 0000 00000 0 00111 11 1111 0 0000 00 001 1 1110,hif,perf,[W H<]LTH LW M JMJM JMJMH,NA,LW,L,to him,0,prep,person,anim,det,prsf,simple,factive,goal,L,NA,NA,NA,NA,NA,NA,[W M<JL QVN] T<FH [LW >MW W H<]LTH LW M JMJM JMJMH B <L[WTH >T >JCH] L ZBWX >T ZB[X H JMJ]M,NA,1_Samuel_4Q51,prepositional
142499,HLK[,MT,1_Samuel,2,20,HLKW,W BRK <LJ >T >LQNH W >T >CTW W >MR JFM JHWH LK ZR< MN H >CH H Z>T TXT H C>LH >CR C>L L JHWH W HLKW L MQMW,NA,qal,perf,W HLKW L MQMW,NA,L MQMW,L MQWM/,to his place,0,prep,place,inanim,det,subs,complex,factive,goal,L,NA,NA,NA,NA,NA,NA,NA,NA,1_Samuel_MT,prepositional
1997485,HLK[,4Q51,1_Samuel,2,20,JLK,W BRK <LJ >T >LQNH W >T >CTW L >MR JCLM JHWH LK ZR< MN H >CH H Z>T TXT H C>LH >CR HC>JLT L JHWH W JLK H >JC L MQWMW,0 000 001 00 01111 1 11 1111 0 000 0000 0111 00 000 00 0 000 0 000 001 1 1111 000 000001 1 1000 0 000 0 000 0 00000,qal,wayq,W JLK H >JC L MQWMW,H >JC,L MQWMW,L MQWM/,to his place,0,prep,place,inanim,det,subs,complex,factive,goal,L,NA,NA,NA,NA,NA,NA,W BRK <L[J] >T >[LQNH W >T >CTW] L >MR JCLM J[HWH] LK ZR< MN H >CH H Z>T TX[T H C>LH] >CR HC>JL[T L J]HWH W JLK H >JC L MQWMW,NA,1_Samuel_4Q51,prepositional
142629,BW>[,MT,1_Samuel,2,27,JB>,W JB> >JC >LHJM >L <LJ W J>MR >LJW KH >MR JHWH H NGLH NGLJTJ >L BJT >BJK B HJWTM B MYRJM L BJT PR<H,NA,qal,wayq,W JB> >JC >LHJM >L <LJ,>JC >LHJM,>L <LJ,>L <LJ==/,to Eli,0,prep,person,anim,det,nmpr,simple,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,1_Samuel_MT,prepositional
142802,BW>[,MT,1_Samuel,2,34,JB>,W ZH LK H >WT >CR JB> >L CNJ BNJK >L XPNJ W PJNXS B JWM >XD JMWTW CNJHM,NA,qal,impf,>CR JB> >L CNJ BNJK >L XPNJ W PJNXS,NA,>L CNJ BNJK >L XPNJ W PJNXS,>L CNJM/ BN/ >L XPNJ/ W PJNXS/,upon your two sons upon Hophni and Phinehas,0,prep,group,anim,det,subs,complex,fictive,goal,>L,>L,NA,NA,NA,NA,a sign which come upon/about your sons,NA,NA,1_Samuel_MT,prepositional
142937,RWY[,MT,1_Samuel,3,5,JRY,W JRY >L <LJ W J>MR HNNJ KJ QR>T LJ W J>MR L> QR>TJ CWB CKB W JLK W JCKB,NA,qal,wayq,W JRY >L <LJ,NA,>L <LJ,>L <LJ==/,to Eli,0,prep,person,anim,det,nmpr,simple,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,1_Samuel_MT,prepositional
142966,HLK[,MT,1_Samuel,3,6,JLK,W JSP JHWH QR> <WD CMW>L W JQM CMW>L W JLK >L <LJ W J>MR HNNJ KJ QR>T LJ W J>MR L> QR>TJ BNJ CWB CKB,NA,qal,wayq,W JLK >L <LJ,NA,>L <LJ,>L <LJ==/,to Eli,0,prep,person,anim,det,nmpr,simple,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,1_Samuel_MT,prepositional
143005,HLK[,MT,1_Samuel,3,8,JLK,W JSP JHWH QR> CMW>L B CLCJT W JQM W JLK >L <LJ W J>MR HNNJ KJ QR>T LJ W JBN <LJ KJ JHWH QR> L N<R,NA,qal,wayq,W JLK >L <LJ,NA,>L <LJ,>L <LJ==/,to Eli,0,prep,person,anim,det,nmpr,simple,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,1_Samuel_MT,prepositional
143330,BW>[,MT,1_Samuel,4,3,JB>,W JB> H <M >L H MXNH W J>MRW ZQNJ JFR>L LMH NGPNW JHWH H JWM L PNJ PLCTJM NQXH >LJNW M CLH >T >RWN BRJT JHWH W JB> B QRBNW W JC<NW M KP >JBJNW,NA,qal,wayq,W JB> H <M >L H MXNH,H <M,>L H MXNH,>L H MXNH/,into the camp,0,prep,place,inanim,det,subs,simple,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,1_Samuel_MT,prepositional
143357,BW>[,MT,1_Samuel,4,3,JB>,W JB> H <M >L H MXNH W J>MRW ZQNJ JFR>L LMH NGPNW JHWH H JWM L PNJ PLCTJM NQXH >LJNW M CLH >T >RWN BRJT JHWH W JB> B QRBNW W JC<NW M KP >JBJNW,NA,qal,impf,W JB> B QRBNW,NA,B QRBNW,B QRB/,among us,0,prep,group,anim,det,subs,complex,factive,goal,B,NA,NA,NA,NA,NA,NA,NA,NA,1_Samuel_MT,prepositional
143398,BW>[,MT,1_Samuel,4,5,BW>,W JHJ K BW> >RWN BRJT JHWH >L H MXNH W JR<W KL JFR>L TRW<H GDWLH W THM H >RY,NA,qal,infc,K BW> >RWN BRJT JHWH >L H MXNH,>RWN BRJT JHWH,>L H MXNH,>L H MXNH/,into the camp,0,prep,place,inanim,det,subs,simple,factive,goal,>L,NA,NA,NA,NA,NA,NA,NA,NA,1_Samuel_MT,prepositional
