,verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,dir_he,dir_he_dss,sign_info,stem,tense,preposition_1,preposition_2,preposition_3,preposition_4
426,222830,<LH[,MT,Isaiah,32,13,T<LH,<L >DMT <MJ QWY CMJR T<LH KJ <L KL BTJ MFWF QRJH <LJZH,QWY CMJR T<LH,QWY CMJR,,,,,qal,impf,,,,
427,1906075,<LH[,1Qisaa,Isaiah,32,13,T<LH,<L >DMT <MJ QWY W CMJR T<LH KJ <L KWL BTJ MFWF QRJH <LJZH,,,,,0,,qal,impf,,,,
428,222919,JRD[,MT,Isaiah,32,19,RDT,W BRD B RDT H J<R W B CPLH TCPL H <JR,B RDT H J<R,H J<R,,,,,qal,infc,,,,
429,1906167,JRD[,1Qisaa,Isaiah,32,19,RDT,W BRD B RDT H J<R W B CPLH TCPL H J<R,,,,,0,,qal,infc,,,,
430,222710,MHR[,MT,Isaiah,32,4,NMHRJM,W LBB NMHRJM JBJN L D<T W LCWN <LGJM TMHR L DBR YXWT,W LBB NMHRJM JBJN L D<T,LBB NMHRJM,,,,,nif,ptca,,,,
431,222717,MHR[,MT,Isaiah,32,4,TMHR,W LBB NMHRJM JBJN L D<T W LCWN <LGJM TMHR L DBR YXWT,W LCWN <LGJM TMHR,LCWN <LGJM,,,,,piel,impf,,,,
432,1905942,MHR[,1Qisaa,Isaiah,32,4,NMHRJM,W LBB NMHRJM JBJN L D<T W LCWN <LGJM TMHR L DBR YWXWT,,,,,0,,nifal,ptca,,,,
433,1905949,MHR[,1Qisaa,Isaiah,32,4,TMHR,W LBB NMHRJM JBJN L D<T W LCWN <LGJM TMHR L DBR YWXWT,,,,,0,,piel,impf,,,,
434,223108,HLK[,MT,Isaiah,33,15,HLK,HLK YDQWT W DBR MJCRJM M>S B BY< M<CQWT N<R KPJW M TMK B CXD >VM >ZNW M CM< DMJM W <YM <JNJW M R>WT B R<,HLK YDQWT,,,,,,qal,ptca,,,,
435,1906369,HLK[,1Qisaa,Isaiah,33,15,HWLWK,HWLWK YDQWT W JDBR MJCRJM M>S B BY< M<CQWT N<R KPW M TMK B CXWD >WVM >WZNJW M CMW< DMJM J<YM <JNJW M R>WT B R<,,,,,0,,qal,ptca,,,,
436,223193,NS<[,MT,Isaiah,33,20,JS<,XZH YJWN QRJT MW<DNW <JNJK TR>JNH JRWCLM NWH C>NN >HL BL JY<N BL JS< JTDTJW L NYX W KL XBLJW BL JNTQW,BL JS< JTDTJW L NYX,,,,,,qal,impf,,,,
437,1906456,NS<[,1Qisaa,Isaiah,33,20,JS<,XZH YJWN QRJT MW<DJNW <JNJK TR>JNH JRWCLM NWH C>NN >HL BL JY<N BL JS< JTDWTW L NYX W KWL XBLJW BL JNTQW,,,,,0,,qal,impf,,,,
438,223214,HLK[,MT,Isaiah,33,21,TLK,KJ >M CM >DJR JHWH LNW MQWM NHRJM J>RJM RXBJ JDJM BL TLK BW >NJ CJV W YJ >DJR L> J<BRNW,BL TLK BW >NJ CJV,>NJ CJV,BW,0,,,qal,impf,BW,,,
439,223222,<BR[,MT,Isaiah,33,21,J<BRNW,KJ >M CM >DJR JHWH LNW MQWM NHRJM J>RJM RXBJ JDJM BL TLK BW >NJ CJV W YJ >DJR L> J<BRNW,W YJ >DJR L> J<BRNW,YJ >DJR,,,,,qal,impf,,,,
440,1906478,HLK[,1Qisaa,Isaiah,33,21,TLB,KJ >M CM >DJR JHWH LNW MQWM NHRWT J>RJM RXBJ JDJM BL TLB BW >NJ CV W YJ >DJR LW> J<BRNW,,,BW,0,0,,qal,impf,BW,,,
441,1906486,<BR[,1Qisaa,Isaiah,33,21,J<BRNW,KJ >M CM >DJR JHWH LNW MQWM NHRWT J>RJM RXBJ JDJM BL TLB BW >NJ CV W YJ >DJR LW> J<BRNW,,,,,0,,qal,impf,,,,
442,222995,CQQ[,MT,Isaiah,33,4,CWQQ,W >SP CLLKM >SP H XSJL K MCQ GBJM CWQQ BW,K MCQ GBJM CWQQ BW,,BW,0,,,qal,ptca,BW,,,
443,1906247,CQQ[,1Qisaa,Isaiah,33,4,CQQ,W >SP CLLKM >SP H XSJL MCQ GBJM CQQ BW,,,,,0,,qal,ptca,,,,
444,223031,<BR[,MT,Isaiah,33,8,<BR,NCMW MSLWT CBT <BR >RX HPR BRJT M>S <RJM L> XCB >NWC,CBT <BR >RX,<BR >RX,,,,,qal,ptca,,,,
445,1906287,<BR[,1Qisaa,Isaiah,33,8,<WBR,NCMW MSLWT CBT <WBR >RX HPR BRJT M>S <DJM LW> XCB >NWC,,,,,0,,qal,ptca,,,,
446,223261,QRB[,MT,Isaiah,34,1,QRBW,QRBW GWJM L CM< W L>MJM HQCJBW TCM< H >RY W ML>H TBL W KL Y>Y>JH,QRBW,,,,,,qal,impv,,,,
447,1906532,QRB[,1Qisaa,Isaiah,34,1,QRWBW,QRWBW GW>JM L CMW< W L>WMJM HQCJBW TCM< H >RY W MLW>H TBL W KWL Y>Y>JH,,,,,0,,qal,impv,,,,
448,223429,<LH[,MT,Isaiah,34,10,J<LH,LJLH W JWMM L> TKBH L <WLM J<LH <CNH M DWR L DWR TXRB L NYX NYXJM >JN <BR BH,L <WLM J<LH <CNH,<CNH,,,,,qal,impf,,,,
449,223440,<BR[,MT,Isaiah,34,10,<BR,LJLH W JWMM L> TKBH L <WLM J<LH <CNH M DWR L DWR TXRB L NYX NYXJM >JN <BR BH,L NYX NYXJM >JN <BR BH,,BH,0,,,qal,ptca,BH,,,
450,1906715,<LH[,1Qisaa,Isaiah,34,10,<LH,LJLH W JWMM W LW> TKWBH L <WLM W <LH <CNH M DWR L DWR W TXRB L NYX NYXJM W >JN <WBR BH>,,,,,0,,qal,perf,,,,
451,1906728,<BR[,1Qisaa,Isaiah,34,10,<WBR,LJLH W JWMM W LW> TKWBH L <WLM W <LH <CNH M DWR L DWR W TXRB L NYX NYXJM W >JN <WBR BH>,,,,,0,,qal,ptca,,,,
452,223473,<LH[,MT,Isaiah,34,13,<LTH,W <LTH >RMNTJH SJRJM QMWF W XWX B MBYRJH W HJTH NWH TNJM XYJR L BNWT J<NH,W <LTH >RMNTJH SJRJM,SJRJM,,,,,qal,perf,,,,
453,1906767,<LH[,1Qisaa,Isaiah,34,13,<LTH,W <LTH >RMWNWTJH SJRJM QMWF W XWX B MBYRJH> W HJJTH NWH TNJM XYR L BNWT J<NH,,,,,0,,qal,perf,,,,
454,223550,NPL[,MT,Isaiah,34,17,HPJL,W HW> HPJL LHN GWRL W JDW XLQTH LHM B QW <D <WLM JJRCWH L DWR W DWR JCKNW BH,W HW> HPJL LHN GWRL,HW>,,,,,hif,perf,,,,
455,1906846,NPL[,1Qisaa,Isaiah,34,17,HPJL,W HW>H HPJL LHNH GWRL W JDJW XLQT LHMNH B QW <D <WLM JRCWH > L DWR W DWR JCKNW BH,,,,,0,,hifil,perf,,,,
456,223300,<LH[,MT,Isaiah,34,3,J<LH,W XLLJHM JCLKW W PGRJHM J<LH B>CM W NMSW HRJM M DMM,J<LH B>CM,B>CM,,,,,qal,impf,,,,
457,1906573,<LH[,1Qisaa,Isaiah,34,3,J<LH,W XLLJHM JWCLKW W PGRJHMH J<LH B>WCMH W NMSW H HRJM M DMM,,,,,0,,qal,impf,,,,
458,223314,GLL[,MT,Isaiah,34,4,NGLW,W NMQW KL YB> H CMJM W NGLW K SPR H CMJM W KL YB>M JBWL K NBL <LH M GPN W K NBLT M T>NH,W NGLW K SPR H CMJM,H CMJM,,,,,nif,perf,,,,
459,1906591,NPL[,1Qisaa,Isaiah,34,4,JPWLW,W H <MQJM JTBQ<W W KWL YB> H CMJM JPWLW W NGLW K SPR H CMJM W KWL YB>M JBWL K NWBL <LH M GWPN W K NWBLT MN T>NH,,,,,0,,qal,impf,,,,
460,1906593,GLL[,1Qisaa,Isaiah,34,4,NGLW,W H <MQJM JTBQ<W W KWL YB> H CMJM JPWLW W NGLW K SPR H CMJM W KWL YB>M JBWL K NWBL <LH M GWPN W K NWBLT MN T>NH,,,,,0,,nifal,perf,,,,
461,223343,JRD[,MT,Isaiah,34,5,TRD,KJ RWTH B CMJM XRBJ HNH <L >DWM TRD W <L <M XRMJ L MCPV,HNH <L >DWM TRD,,<L >DWM,0,,,qal,impf,<L,,,
462,1906621,JRD[,1Qisaa,Isaiah,34,5,TRD,KJ> TR>H B CMJM XRBJ> HNH <L >DWM TRD W <L <M XRMJ L MCPV,,,,,0,,qal,impf,,,,
463,223380,JRD[,MT,Isaiah,34,7,JRDW,W JRDW R>MJM <MM W PRJM <M >BJRJM W RWTH >RYM M DM W <PRM M XLB JDCN,W JRDW R>MJM <MM,R>MJM,,,,,qal,perf,,,,
464,1906660,JRD[,1Qisaa,Isaiah,34,7,JRDW,W JRDW R>MJM <MM W PRJM <M >BJRJM W RWTH >RYMH M DM W <PRM M XLB JDCN,,,,,0,,qal,perf,,,,
465,223720,CWB[,MT,Isaiah,35,10,JCBWN,W PDWJJ JHWH JCBWN W B>W YJWN B RNH W FMXT <WLM <L R>CM FFWN W FMXH JFJGW W NSW JGWN W >NXH,W PDWJJ JHWH JCBWN,PDWJJ JHWH,,,,,qal,impf,,,,
466,223722,BW>[,MT,Isaiah,35,10,B>W,W PDWJJ JHWH JCBWN W B>W YJWN B RNH W FMXT <WLM <L R>CM FFWN W FMXH JFJGW W NSW JGWN W >NXH,W B>W YJWN B RNH,,YJWN,0,,,qal,perf,,,,
467,223736,NWS[,MT,Isaiah,35,10,NSW,W PDWJJ JHWH JCBWN W B>W YJWN B RNH W FMXT <WLM <L R>CM FFWN W FMXH JFJGW W NSW JGWN W >NXH,W NSW JGWN W >NXH,JGWN W >NXH,,,,,qal,perf,,,,
468,1907025,CWB[,1Qisaa,Isaiah,35,10,JCWBW,W PDWJJ JHWH JCWBW W B>W YJWN B RWNH W FMXT <WLM <L R>WCM FFWN W FMXH JFJGW BH W NS JGWN W >NXH,,,,,0,,qal,impf,,,,
469,1907027,BW>[,1Qisaa,Isaiah,35,10,B>W,W PDWJJ JHWH JCWBW W B>W YJWN B RWNH W FMXT <WLM <L R>WCM FFWN W FMXH JFJGW BH W NS JGWN W >NXH,,,,,0,,qal,perf,,,,
470,1907042,NWS[,1Qisaa,Isaiah,35,10,NS,W PDWJJ JHWH JCWBW W B>W YJWN B RWNH W FMXT <WLM <L R>WCM FFWN W FMXH JFJGW BH W NS JGWN W >NXH,,,,,0,,qal,perf,,,,
471,223614,MHR[,MT,Isaiah,35,4,NMHRJ,>MRW L NMHRJ LB XZQW >L TJR>W HNH >LHJKM NQM JBW> GMWL >LHJM HW> JBW> W JC<KM,>MRW L NMHRJ LB,,L NMHRJ LB,0,,,nif,ptca,L,,,
472,223622,BW>[,MT,Isaiah,35,4,JBW>,>MRW L NMHRJ LB XZQW >L TJR>W HNH >LHJKM NQM JBW> GMWL >LHJM HW> JBW> W JC<KM,HNH >LHJKM NQM JBW> GMWL >LHJM,>LHJKM,,,,,qal,impf,,,,
473,223626,BW>[,MT,Isaiah,35,4,JBW>,>MRW L NMHRJ LB XZQW >L TJR>W HNH >LHJKM NQM JBW> GMWL >LHJM HW> JBW> W JC<KM,HW> JBW>,HW>,,,,,qal,impf,,,,
474,1906914,MHR[,1Qisaa,Isaiah,35,4,NMHRJ,>MRW L NMHRJ LB XZQW >L TJR>W HNH >LWHKMH NQM JBJ> GMWL >LWHJM HW>H JBJ> W JWC<KMH,,,L NMHRJ LB,0,0,,nifal,ptca,L,,,
475,1906922,BW>[,1Qisaa,Isaiah,35,4,JBJ>,>MRW L NMHRJ LB XZQW >L TJR>W HNH >LWHKMH NQM JBJ> GMWL >LWHJM HW>H JBJ> W JWC<KMH,,,,,0,,hifil,impf,,,,
476,1906926,BW>[,1Qisaa,Isaiah,35,4,JBJ>,>MRW L NMHRJ LB XZQW >L TJR>W HNH >LWHKMH NQM JBJ> GMWL >LWHJM HW>H JBJ> W JWC<KMH,,,,,0,,hifil,impf,,,,
477,223638,DLG[,MT,Isaiah,35,6,JDLG,>Z JDLG K >JL PSX W TRN LCWN >LM KJ NBQ<W B MDBR MJM W NXLJM B <RBH,>Z JDLG K >JL PSX,PSX,,,,,piel,impf,,,,
478,1906940,DLG[,1Qisaa,Isaiah,35,6,JDLG,>Z JDLG K >J>L PSX W TRWN LCWN >LM KJ> NBQ<W B MDBR MJM W NXLJM B <RBH JLKW,,,,,0,,piel,impf,,,,
479,1906957,HLK[,1Qisaa,Isaiah,35,6,JLKW,>Z JDLG K >J>L PSX W TRWN LCWN >LM KJ> NBQ<W B MDBR MJM W NXLJM B <RBH JLKW,,,,,0,,qal,impf,,,,
480,223691,<BR[,MT,Isaiah,35,8,J<BRNW,W HJH CM MSLWL W DRK W DRK H QDC JQR> LH L> J<BRNW VM> W HW> LMW HLK DRK W >WJLJM L> JT<W,L> J<BRNW VM>,VM>,,,,,qal,impf,,,,
481,223696,HLK[,MT,Isaiah,35,8,HLK,W HJH CM MSLWL W DRK W DRK H QDC JQR> LH L> J<BRNW VM> W HW> LMW HLK DRK W >WJLJM L> JT<W,HLK DRK W >WJLJM L> JT<W,HLK DRK W >WJLJM,,,,,qal,ptca,,,,
482,223701,T<H[,MT,Isaiah,35,8,JT<W,W HJH CM MSLWL W DRK W DRK H QDC JQR> LH L> J<BRNW VM> W HW> LMW HLK DRK W >WJLJM L> JT<W,HLK DRK W >WJLJM L> JT<W,HLK DRK W >WJLJM,,,,,qal,impf,,,,
483,1906991,<BR[,1Qisaa,Isaiah,35,8,J<WBWRNH,JHJH CMH CMH MSWLL W DRK H QWDC JQR>W LH LW> J<WBWRNH VMH HW>H W L MJ HWLK DRK W >WJLJM LW> JT<W,,,,,1,,qal,impf,,,,
484,1906997,HLK[,1Qisaa,Isaiah,35,8,HWLK,JHJH CMH CMH MSWLL W DRK H QWDC JQR>W LH LW> J<WBWRNH VMH HW>H W L MJ HWLK DRK W >WJLJM LW> JT<W,,,,,1,,qal,ptca,,,,
485,1907002,T<H[,1Qisaa,Isaiah,35,8,JT<W,JHJH CMH CMH MSWLL W DRK H QWDC JQR>W LH LW> J<WBWRNH VMH HW>H W L MJ HWLK DRK W >WJLJM LW> JT<W,,,,,1,,qal,impf,,,,
486,223710,<LH[,MT,Isaiah,35,9,J<LNH,L> JHJH CM >RJH W PRJY XJWT BL J<LNH L> TMY> CM W HLKW G>WLJM,W PRJY XJWT BL J<LNH,PRJY XJWT,,,,,qal,impf,,,,
487,223715,HLK[,MT,Isaiah,35,9,HLKW,L> JHJH CM >RJH W PRJY XJWT BL J<LNH L> TMY> CM W HLKW G>WLJM,W HLKW G>WLJM,G>WLJM,,,,,qal,perf,,,,
488,1907013,<LH[,1Qisaa,Isaiah,35,9,J<LNH,LW> JHJH CMH >RJH W PRJY XJWT BL LW> J<LNH W LW> JMY> CM W HLKW G>WLJM,,,,,1,,qal,impf,,,,
489,1907019,HLK[,1Qisaa,Isaiah,35,9,HLKW,LW> JHJH CMH >RJH W PRJY XJWT BL LW> J<LNH W LW> JMY> CM W HLKW G>WLJM,,,,,1,,qal,perf,,,,
490,223750,<LH[,MT,Isaiah,36,1,<LH,W JHJ B >RB< <FRH CNH L MLK XZQJHW <LH SNXRJB MLK >CWR <L KL <RJ JHWDH H BYRWT W JTPFM,<LH SNXRJB MLK >CWR <L KL <RJ JHWDH H BYRWT,SNXRJB MLK >CWR,<L KL <RJ JHWDH H BYRWT,0,,,qal,perf,<L,,,
491,1907056,<LH[,1Qisaa,Isaiah,36,1,<LH,W JHJ B >RB< <FRH CNH L MLK XZQJH <LH SNXRJB MLK >CWR <L KWL <RJ JHWDH H BYWRWT W JTPWFM,,,,,0,,qal,perf,,,,
492,223962,<LH[,MT,Isaiah,36,10,<LJTJ,W <TH H M BL<DJ JHWH <LJTJ <L H >RY H Z>T L HCXJTH JHWH >MR >LJ <LH >L H >RY H Z>T W HCXJTH,H M BL<DJ JHWH <LJTJ <L H >RY H Z>T,,<L H >RY H Z>T,0,,,qal,perf,<L,,,
493,223973,<LH[,MT,Isaiah,36,10,<LH,W <TH H M BL<DJ JHWH <LJTJ <L H >RY H Z>T L HCXJTH JHWH >MR >LJ <LH >L H >RY H Z>T W HCXJTH,<LH >L H >RY H Z>T,,>L H >RY H Z>T,0,,,qal,impv,>L,,,
494,1907286,<LH[,1Qisaa,Isaiah,36,10,<LJTJ,W <TH H M BL<DJ JHWH <LJTJ <L H >RY H ZW>T L HCXJTH JHWH >MR >LJ <LH >L H >RY H ZWT L HCXJTH,,,,,0,,qal,perf,,,,
495,1907297,<LH[,1Qisaa,Isaiah,36,10,<LH,W <TH H M BL<DJ JHWH <LJTJ <L H >RY H ZW>T L HCXJTH JHWH >MR >LJ <LH >L H >RY H ZWT L HCXJTH,,,,,0,,qal,impv,,,,
496,224119,JY>[,MT,Isaiah,36,16,Y>W,>L TCM<W >L XZQJHW KJ KH >MR H MLK >CWR <FW >TJ BRKH W Y>W >LJ W >KLW >JC GPNW W >JC T>NTW W CTW >JC MJ BWRW,W Y>W >LJ,,>LJ,0,,,qal,impv,>LJ,,,
497,1907455,JY>[,1Qisaa,Isaiah,36,16,Y>W,>L TCM<W >L XWZQJH KJ> KWH >MR MLK >CWR <FW >TJ BRKH W Y>W >LJ W >KWLW >JC >T GPNW W >JC >T TNTW W CTW >JC MJ BWRW,,,,,0,,qal,impv,,,,
498,224134,BW>[,MT,Isaiah,36,17,B>J,<D B>J W LQXTJ >TKM >L >RY K >RYKM >RY DGN W TJRWC >RY LXM W KRMJM,<D B>J,,,,,,qal,infc,,,,
499,1907473,BW>[,1Qisaa,Isaiah,36,17,BW>J,<D BW>J W LQXTJ >TKMH >L >RY K >RYKMH >L >RY DGN W TJRWC >RY LXM W KRMJM,,,,,0,,qal,infc,,,,
500,224223,BW>[,MT,Isaiah,36,22,JB>,W JB> >LJQJM BN XLQJHW >CR <L H BJT W CBN> H SWPR W JW>X BN >SP H MZKJR >L XZQJHW QRW<J BGDJM W JGJDW LW >T DBRJ RB CQH,W JB> >LJQJM BN XLQJHW W CBN> H SWPR W JW>X BN >SP H MZKJR >L XZQJHW QRW<J BGDJM,>LJQJM BN XLQJHW W CBN> H SWPR W JW>X BN >SP H MZKJR,>L XZQJHW,0,,,qal,wayq,>L,,,
501,1907568,BW>[,1Qisaa,Isaiah,36,22,JBW>,W JBW> >LJQJM BN XLQJH >CR <L H BJT W CWBN> H SWPR W JW>X BN >SP H MZKJR >L XWZQJH QRW<J BGDJM W JGJDW LW> >T DBRJ RB CQH,,,,,0,,qal,wayy,,,,
502,223791,JY>[,MT,Isaiah,36,3,JY>,W JY> >LJW >LJQJM BN XLQJHW >CR <L H BJT W CBN> H SPR W JW>X BN >SP H MZKJR,W JY> >LJW >LJQJM BN XLQJHW W CBN> H SPR W JW>X BN >SP H MZKJR,>LJQJM BN XLQJHW W CBN> H SPR W JW>X BN >SP H MZKJR,>LJW,0,,,qal,wayq,>LJW,,,
503,1907101,JY>[,1Qisaa,Isaiah,36,3,JY>,W JY> >LJW >LJQJM BN XLQJH >CR <L H BJT W CWBN> H SWPR W JW>X BN >SP H MZKJR,,,>LJW,0,0,,qal,wayy,>LJW,,,
504,223867,BW>[,MT,Isaiah,36,6,B>,HNH BVXT <L MC<NT H QNH H RYWY H ZH <L MYRJM >CR JSMK >JC <LJW W B> B KPW W NQBH KN PR<H MLK MYRJM L KL H BVXJM <LJW,W B> B KPW,,B KPW,0,,,qal,perf,B,,,
505,1907184,BW>[,1Qisaa,Isaiah,36,6,B>,HNH BVXTH <L MC<NT H QNH H RYWY H ZH <L MYRJM >CR JSMK >JC <LJW W B> B KPW W NQBH KN PR<WH MLK MYRJM L KWL H BWVXJM <LJW,,,B KPW,0,0,,qal,perf,B,,,
506,223893,SWR[,MT,Isaiah,36,7,HSJR,W KJ T>MR >LJ >L JHWH >LHJNW BVXNW H LW> HW> >CR HSJR XZQJHW >T BMTJW W >T MZBXTJW W J>MR L JHWDH W L JRWCLM L PNJ H MZBX H ZH TCTXWW,>CR HSJR XZQJHW >T BMTJW W >T MZBXTJW,XZQJHW,,,,,hif,perf,,,,
507,1907211,SWR[,1Qisaa,Isaiah,36,7,HSJR,W KJ> TW>MRW >LJ <L JHWH >LWHJNW BVXNW H LW> HW>H >CR HSJR XZQJH >T BMWTJW W >T MZBXWTJW W JW>MR L JHWDH W L JRWCLJM L PNJ H MZBX H ZH TCTXWW B JRWCLJM,,,,,0,,hifil,perf,,,,
508,223937,CWB[,MT,Isaiah,36,9,TCJB,W >JK TCJB >T PNJ PXT >XD <BDJ >DNJ H QVNJM W TBVX LK <L MYRJM L RKB W L PRCJM,W >JK TCJB >T PNJ PXT >XD <BDJ >DNJ H QVNJM,,,,,,hif,impf,,,,
509,1907259,CWB[,1Qisaa,Isaiah,36,9,TCJB,W >JKH TCJB >T PNJ PXT >XD M <BDJ >DWNJ H QVNJM W TBVX LKM <L MYRJM L RKB W L PRCJM,,,,,0,,hifil,impf,,,,
510,224268,BW>[,MT,Isaiah,37,1,JB>,W JHJ K CM< H MLK XZQJHW W JQR< >T BGDJW W JTKS B FQ W JB> BJT JHWH,W JB> BJT JHWH,,BJT JHWH,0,,,qal,wayq,,,,
511,1907614,BW>[,1Qisaa,Isaiah,37,1,JBW>,W JHJ K CMW< XWZQJH H MLK W JQR< >T BGDJW W JTKS B FQ W JBW> BJT JHWH,,,,,0,,qal,wayy,,,,
512,224537,<LH[,MT,Isaiah,37,14,J<L,W JQX XZQJHW >T H SPRJM M JD H ML>KJM W JQR>HW W J<L BJT JHWH W JPRFHW XZQJHW L PNJ JHWH,W J<L BJT JHWH,,BJT JHWH,0,,,qal,wayq,,,,
513,1907908,<LH[,1Qisaa,Isaiah,37,14,J<LH,W JQX XWZQJH >T H SPRJM M JD H ML>KJM W JQR>M W J<LH BJT JHWH W JPRWFH XWZQJH L PNJ JHWH,,,BJT JHWH,0,0,,qal,wayy,,,,
514,224721,<LH[,MT,Isaiah,37,24,<LJTJ,B JD <BDJK XRPT >DNJ W T>MR B RB RKBJ >NJ <LJTJ MRWM HRJM JRKTJ LBNWN W >KRT QWMT >RZJW MBXR BRCJW W >BW> MRWM QYW J<R KRMLW,B RB RKBJ >NJ <LJTJ MRWM HRJM JRKTJ LBNWN,>NJ,MRWM HRJM JRKTJ LBNWN,0,,,qal,perf,,,,
515,224733,BW>[,MT,Isaiah,37,24,>BW>,B JD <BDJK XRPT >DNJ W T>MR B RB RKBJ >NJ <LJTJ MRWM HRJM JRKTJ LBNWN W >KRT QWMT >RZJW MBXR BRCJW W >BW> MRWM QYW J<R KRMLW,W >BW> MRWM QYW J<R KRMLW,,MRWM QYW J<R KRMLW,0,,,qal,impf,,,,
516,1908099,<LH[,1Qisaa,Isaiah,37,24,<LJTJ,B JD <BDJKH XRPTH >DWNJ W TWMR B RWB RKBJ >NJ <LJTJ MRWM HRJM JRKTJ LBNWN W >KRWTH QWMT >RZJW MBXR BRWCJW W >BW> MRWM QYW J<R KRMLJW,,,MRWM HRJM JRKTJ LBNWN,0,0,,qal,perf,,,,
517,1908111,BW>[,1Qisaa,Isaiah,37,24,>BW>,B JD <BDJKH XRPTH >DWNJ W TWMR B RWB RKBJ >NJ <LJTJ MRWM HRJM JRKTJ LBNWN W >KRWTH QWMT >RZJW MBXR BRWCJW W >BW> MRWM QYW J<R KRMLJW,,,MRWM QYW J<R KRMLW,0,0,,qal,impf,,,,
518,224765,BW>[,MT,Isaiah,37,26,HB>TJH,H LW> CM<T L M RXWQ >WTH <FJTJ M JMJ QDM W JYRTJH <TH HB>TJH W THJ L HC>WT GLJM NYJM <RJM BYRWT,<TH HB>TJH,,,,,,hif,perf,,,,
519,1908145,BW>[,1Qisaa,Isaiah,37,26,HBJ>WTJH,H LW> CM<TH L M RXWQ >WTH <FJTJ M JMJ QDM JYRTJH <TH HBJ>WTJH W THJ L C>WWT GLJM NYWRJM <RJM BYWRWT,,,,,0,,hifil,perf,,,,
520,224797,JY>[,MT,Isaiah,37,28,Y>TK,W CBTK W Y>TK W BW>K JD<TJ W >T HTRGZK >LJ,W Y>TK,,,,,,qal,infc,,,,
521,224799,BW>[,MT,Isaiah,37,28,BW>K,W CBTK W Y>TK W BW>K JD<TJ W >T HTRGZK >LJ,W BW>K,,,,,,qal,infc,,,,
522,1908179,JY>[,1Qisaa,Isaiah,37,28,Y>TKH,QWMKH W CBTKH W Y>TKH W BW>KH JD<TJ> W >T HRGZKH >LJ,,,,,0,,qal,infc,,,,
523,1908181,BW>[,1Qisaa,Isaiah,37,28,BW>KH,QWMKH W CBTKH W Y>TKH W BW>KH JD<TJ> W >T HRGZKH >LJ,,,,,0,,qal,infc,,,,
524,224810,<LH[,MT,Isaiah,37,29,<LH,J<N HTRGZK >LJ W C>NNK <LH B >ZNJ W FMTJ XXJ B >PK W MTGJ B FPTJK W HCJBTJK B DRK >CR B>T BH,W C>NNK <LH B >ZNJ,C>NNK,B >ZNJ,0,,,qal,perf,B,,,
525,224823,CWB[,MT,Isaiah,37,29,HCJBTJK,J<N HTRGZK >LJ W C>NNK <LH B >ZNJ W FMTJ XXJ B >PK W MTGJ B FPTJK W HCJBTJK B DRK >CR B>T BH,W HCJBTJK B DRK,,,,,,hif,perf,,,,
526,224828,BW>[,MT,Isaiah,37,29,B>T,J<N HTRGZK >LJ W C>NNK <LH B >ZNJ W FMTJ XXJ B >PK W MTGJ B FPTJK W HCJBTJK B DRK >CR B>T BH,>CR B>T BH,,,,,,qal,perf,,,,
527,1908190,<LH[,1Qisaa,Isaiah,37,29,<LH,W C>NNKH <LH B >WZNJ W FMTJ XXJ B >PKH W MTGJ B FP>WTJKH W HCJBWTJKH B DRK >CR BTH BH,,,,,0,,qal,perf,,,,
528,1908203,CWB[,1Qisaa,Isaiah,37,29,HCJBWTJKH,W C>NNKH <LH B >WZNJ W FMTJ XXJ B >PKH W MTGJ B FP>WTJKH W HCJBWTJKH B DRK >CR BTH BH,,,,,0,,hifil,perf,,,,
529,1908207,BW>[,1Qisaa,Isaiah,37,29,BTH,W C>NNKH <LH B >WZNJ W FMTJ XXJ B >PKH W MTGJ B FP>WTJKH W HCJBWTJKH B DRK >CR BTH BH,,,,,0,,qal,perf,,,,
530,224316,BW>[,MT,Isaiah,37,3,B>W,W J>MRW >LJW KH >MR XZQJHW JWM YRH W TWKXH W N>YH H JWM H ZH KJ B>W BNJM <D MCBR W KX >JN L LDH,KJ B>W BNJM <D MCBR,BNJM,<D MCBR,0,,,qal,perf,<D,,,
531,1907663,BW>[,1Qisaa,Isaiah,37,3,B>W,W JW>MRW >LJW KWH >MR JXZQJH JWM YRH W TWKXH W N>YH H JWM H ZH KJ> B>W BNJM <D MCBR W KWX >JN L LDH L LDT,,,,,0,,qal,perf,,,,
532,224879,JY>[,MT,Isaiah,37,32,TY>,KJ M JRWCLM TY> C>RJT W PLJVH M HR YJWN QN>T JHWH YB>WT T<FH Z>T,KJ M JRWCLM TY> C>RJT,C>RJT,M JRWCLM,0,,,qal,impf,M,,,
533,1908259,JY>[,1Qisaa,Isaiah,37,32,TY>,KJ> M YJWN TY> C>RJT W PLJV> M JRWCLJM QN>T JHWH YB>WT T<FH ZW>T,,,,,0,,qal,impf,,,,
534,224899,BW>[,MT,Isaiah,37,33,JBW>,LKN KH >MR JHWH >L MLK >CWR L> JBW> >L H <JR H Z>T W L> JWRH CM XY W L> JQDMNH MGN W L> JCPK <LJH SLLH,L> JBW> >L H <JR H Z>T,,>L H <JR H Z>T,0,,,qal,impf,>L,,,
