,verb_id,lex,scroll,book,chapter,verse,g_cons,hebrew,g_cons_verse,stem,tense,subject,subj_heb,complement,cmpl_heb
528,1913764,BW>[,1Qisaa,Isaiah,51,11,B>W,באו ,W PWL W PZWRJ JHWH JCWBW W B>W YJWN B RWNH W FMXT <WLM <L RW>CJHMH FFWN W FMXH JFJGW W NS JGWN W >NXH,qal,perf,,,,
529,1913778,NWS[,1Qisaa,Isaiah,51,11,NS,נס ,W PWL W PZWRJ JHWH JCWBW W B>W YJWN B RWNH W FMXT <WLM <L RW>CJHMH FFWN W FMXH JFJGW W NS JGWN W >NXH,qal,perf,,,,
530,230264,LQX[,MT,Isaiah,51,22,LQXTJ,לָקַ֛חְתִּי ,KH >MR >DNJK JHWH W >LHJK JRJB <MW HNH LQXTJ M JDK >T KWS H TR<LH >T QB<T KWS XMTJ L> TWSJPJ L CTWTH <WD,qal,perf,,,M JDK,מִיָּדֵ֖ךְ 
531,1913979,LQX[,1Qisaa,Isaiah,51,22,LQXTJ,לקחתי ,KWH >MR >DWNJK JHWH >LWHJK JRJB <MW> HNH LQXTJ M JDK >T KWS H TR<LH >T QWB<T KWS XMTJ LW> TWSJPJ L CTWTW <WD,qal,perf,,,,
532,230304,<BR[,MT,Isaiah,51,23,<BRJM,עֹבְרִֽים׃ ס ,W FMTJH B JD MWGJK >CR >MRW L NPCK CXJ W N<BRH W TFJMJ K >RY GWK W K XWY L <BRJM,qal,ptca,,,K XWY,כַח֖וּץ 
533,1914009,<BR[,1Qisaa,Isaiah,51,23,N<BWRH,נעבורה ,W FMTJHW B JD MWGJK W M<NJK >CR >MRW L NPCKJ CWXJ W N<BWRH W TFJMJ K >RY GWK W K XWY L <WBRJM,qal,impf,,,,
534,1914019,<BR[,1Qisaa,Isaiah,51,23,<WBRJM,עוברים ,W FMTJHW B JD MWGJK W M<NJK >CR >MRW L NPCKJ CWXJ W N<BWRH W TFJMJ K >RY GWK W K XWY L <WBRJM,qal,ptca,,,,
535,229915,JY>[,MT,Isaiah,51,4,TY>,תֵצֵ֔א ,HQCJBW >LJ <MJ W L>WMJ >LJ H>ZJNW KJ TWRH M >TJ TY> W MCPVJ L >WR <MJM >RGJ<,qal,impf,TWRH,תֹורָה֙ ,M >TJ,מֵאִתִּ֣י 
536,1913621,JY>[,1Qisaa,Isaiah,51,4,TY>,תצא ,>QCJBW >LJ <MJ W L>WMJ >LJ H>ZJNW KJ> TWRH M >TJ TY> W MCPVJ L >WR <MJM >RGJ<,qal,impf,,,M >TJ,מֵאִתִּ֣י 
537,230320,BW>[,MT,Isaiah,52,1,JB>,יָבֹא־,<WRJ <WRJ LBCJ <ZK YJWN LBCJ BGDJ TP>RTK JRWCLM <JR H QDC KJ L> JWSJP JB> BK <WD <RL W VM>,qal,impf,<RL W VM>,עָרֵ֥ל וְטָמֵֽא׃ ,BK,בָ֥ךְ 
538,1914037,BW>[,1Qisaa,Isaiah,52,1,JBW>,יבוא ,<WRJ <WRJ LBCJ <WZ YJWN LBCJ BGDJ TP>RTK JRWCLM <JR H QWDC KJ> LW> JWSJP W JBW> BK <RL W VM>,qal,impf,,,,
539,230470,JY>[,MT,Isaiah,52,11,Y>W,צְא֣וּ ,SWRW SWRW Y>W M CM VM> >L TG<W Y>W M TWKH HBRW NF>J KLJ JHWH,qal,impv,,,M CM,מִשָּׁ֔ם 
540,230476,JY>[,MT,Isaiah,52,11,Y>W,צְא֣וּ ,SWRW SWRW Y>W M CM VM> >L TG<W Y>W M TWKH HBRW NF>J KLJ JHWH,qal,impv,,,M TWKH,מִתֹּוכָ֔הּ 
541,1914198,SWR[,1Qisaa,Isaiah,52,11,SWRW,סורו ,SWRW SWRW Y>W M CMH B VMH >L TG<W Y>W M TWKH HBRW NWF>J KLJ JHWH,qal,impv,,,,
542,1914199,SWR[,1Qisaa,Isaiah,52,11,SWRW,סורו ,SWRW SWRW Y>W M CMH B VMH >L TG<W Y>W M TWKH HBRW NWF>J KLJ JHWH,qal,impv,,,,
543,1914200,JY>[,1Qisaa,Isaiah,52,11,Y>W,צאו ,SWRW SWRW Y>W M CMH B VMH >L TG<W Y>W M TWKH HBRW NWF>J KLJ JHWH,qal,impv,,,,
544,1914207,JY>[,1Qisaa,Isaiah,52,11,Y>W,צאו ,SWRW SWRW Y>W M CMH B VMH >L TG<W Y>W M TWKH HBRW NWF>J KLJ JHWH,qal,impv,,,,
545,1914219,JY>[,1Qisaa,Isaiah,52,12,TY>W,תצאו ,KJ> LW> B XPZWN TY>W W B MNWS> LW> TLKWN KJ> HWLK L PNJKMH JHWH W M>SPKMH >LWHJ JFR>L >LWHJ KWL H >RY JQR>,qal,impf,,,,
546,1914224,HLK[,1Qisaa,Isaiah,52,12,TLKWN,תלכו׳ן ,KJ> LW> B XPZWN TY>W W B MNWS> LW> TLKWN KJ> HWLK L PNJKMH JHWH W M>SPKMH >LWHJ JFR>L >LWHJ KWL H >RY JQR>,qal,impf,,,,
547,1914226,HLK[,1Qisaa,Isaiah,52,12,HWLK,הולך ,KJ> LW> B XPZWN TY>W W B MNWS> LW> TLKWN KJ> HWLK L PNJKMH JHWH W M>SPKMH >LWHJ JFR>L >LWHJ KWL H >RY JQR>,qal,ptca,,,,
548,1914231,>SP[,1Qisaa,Isaiah,52,12,M>SPKMH,מאספ׳כמה ,KJ> LW> B XPZWN TY>W W B MNWS> LW> TLKWN KJ> HWLK L PNJKMH JHWH W M>SPKMH >LWHJ JFR>L >LWHJ KWL H >RY JQR>,piel,ptca,,,,
549,230355,JRD[,MT,Isaiah,52,4,JRD,יָֽרַד־,KJ KH >MR >DNJ JHWH MYRJM JRD <MJ B R>CNH L GWR CM W >CWR B >PS <CQW,qal,perf,<MJ,עַמִּ֥י ,MYRJM,מִצְרַ֛יִם 
550,1914075,JRD[,1Qisaa,Isaiah,52,4,JRD,ירד ,KJ> KWH >MR JHWH MYRJM JRD <MJ B RJCWNH L GWR CMH W >CWR B >PS <CQW,qal,perf,,,,
551,1914096,LQX[,1Qisaa,Isaiah,52,5,LWQX,לוקח ,W <TH MH LJ PH NW>M JHWH KJ LWQX <MJ> XNM MCLW W HWLLW NW>M W TMJD KWL H JWM CMJ MNW>Y,passive,perf,,,,
552,230436,CWB[,MT,Isaiah,52,8,CWB,שׁ֥וּב ,QWL YPJK NF>W QWL JXDW JRNNW KJ <JN B <JN JR>W B CWB JHWH YJWN,qal,infc,JHWH,יְהוָ֖ה ,YJWN,צִיֹּֽון׃ 
553,1914158,CWB[,1Qisaa,Isaiah,52,8,CWB,שוב ,QWL YWPJK NF>W QWLM JXDJW JRNNW KJ> <JN B <JN JR>W B CWB JHWH YJWN B RXMJM,qal,infc,,,,
554,230554,GLH[,MT,Isaiah,53,1,NGLTH,נִגְלָֽתָה׃ ,MJ H>MJN L CM<TNW W ZRW< JHWH <L MJ NGLTH,nif,perf,ZRW< JHWH,זְרֹ֥ועַ יְהוָ֖ה ,<L MJ,עַל־מִ֥י 
555,1914300,GLH[,1Qisaa,Isaiah,53,1,NGLTH,נגלתה ,MJ H>MJN L CMW<TNW W ZRW< JHWH >L MJ NGLTH,nifal,perf,,,,
556,230556,<LH[,MT,Isaiah,53,2,J<L,יַּ֨עַל ,W J<L K JWNQ L PNJW W K CRC M >RY YJH L> T>R LW W L> HDR W NR>HW W L> MR>H W NXMDHW,qal,wayq,,,L PNJW,לְפָנָ֗יו 
557,1914303,<LH[,1Qisaa,Isaiah,53,2,J<LW,יעלו ,W J<LW K JWNQ L PNJW W K CWRC M >RY YJ>H LW> T>WR LW W LW> HDR LW W NR>NW W LW> MR>H W NXMDNW,qal,wayy,,,,
558,230678,LQX[,MT,Isaiah,53,8,LQX,לֻקָּ֔ח ,M <YR W M MCPV LQX W >T DWRW MJ JFWXX KJ NGZR M >RY XJJM M PC< <MJ NG< LMW,pual,perf,,,M <YR W M MCPV,מֵעֹ֤צֶר וּמִמִּשְׁפָּט֙ 
559,1914431,LQX[,1Qisaa,Isaiah,53,8,LWQX,לוקח ,M <WYR W M MCPV LWQX W >T DWRW MJ> JFWXX KJ> NGZR M >RY XJJM M PC< <MW NWG< LMW,passive,perf,,,,
560,231003,QRB[,MT,Isaiah,54,14,TQRB,תִקְרַ֖ב ,B YDQH TKWNNJ RXQJ M <CQ KJ L> TJR>J W M MXTH KJ L> TQRB >LJK,qal,impf,,,>LJK,אֵלָֽיִךְ׃ 
561,1914778,QRB[,1Qisaa,Isaiah,54,14,TQRB,תקרב ,B YDQH TTKWNNJ RXQJ M <WCQ KJ> LW> TJR>J W M MXTH KJ> LW> TQRB >LJK,qal,impf,,,>LJK,אֵלָֽיִךְ׃ 
562,1914791,NPL[,1Qisaa,Isaiah,54,15,JPWLW,יפולו ,HNH GWR JGWR >KS M >TJ MJ JGR >TK <LJK JPWLW,qal,impf,,,,
563,1914802,JY>[,1Qisaa,Isaiah,54,16,MWYJ>,מוציא ,HNH >NWKJ BR>TJ XRC NWPX B >C PXM W MWYJ> KLJ L M<FWHJ >NWKJ BR>TJ MCXJT L XBL,hifil,ptca,,,,
564,230911,<BR[,MT,Isaiah,54,9,<BR,עֲבֹ֥ר ,KJ MJ NX Z>T LJ >CR NCB<TJ M <BR MJ NX <WD <L H >RY KN NCB<TJ M QYP <LJK W M G<R BK,qal,infc,MJ NX,מֵי־נֹ֛חַ ,<L H >RY,עַל־הָאָ֑רֶץ 
565,1914682,<BR[,1Qisaa,Isaiah,54,9,<BWR,עבור ,K JM NWX ZW>T LJ >CR NCB<TJ M <BWR MJ NWX <WD <L H >RY KN NCB<TJ M QYWP <LJK <WD W M G<WR BK,qal,infc,,,,
566,231063,HLK[,MT,Isaiah,55,1,LKW,לְכ֣וּ ,HWJ KL YM> LKW L MJM W >CR >JN LW KSP LKW CBRW W >KLW W LKW CBRW B LW> KSP W B LW> MXJR JJN W XLB,qal,impv,,,L MJM,לַמַּ֔יִם 
567,1914832,HLK[,1Qisaa,Isaiah,55,1,LKW,לכו ,HWJ KWL YM> LKW L MJM W >CR >JN LW KSP LKW CBWRW B LW> KSP W B LW> MXJR JJN W XLB,qal,impv,,,,
568,1914840,HLK[,1Qisaa,Isaiah,55,1,LKW,לכו ,HWJ KWL YM> LKW L MJM W >CR >JN LW KSP LKW CBWRW B LW> KSP W B LW> MXJR JJN W XLB,qal,impv,,,,
569,231214,JRD[,MT,Isaiah,55,10,JRD,יֵרֵד֩ ,KJ K >CR JRD H GCM W H CLG MN H CMJM W CMH L> JCWB KJ >M HRWH >T H >RY W HWLJDH W HYMJXH W NTN ZR< L ZR< W LXM L >KL,qal,impf,H GCM W H CLG,הַגֶּ֨שֶׁם וְהַשֶּׁ֜לֶג ,MN H CMJM,מִן־הַשָּׁמַ֗יִם 
570,231226,CWB[,MT,Isaiah,55,10,JCWB,יָשׁ֔וּב ,KJ K >CR JRD H GCM W H CLG MN H CMJM W CMH L> JCWB KJ >M HRWH >T H >RY W HWLJDH W HYMJXH W NTN ZR< L ZR< W LXM L >KL,qal,impf,,,CMH,שָׁ֨מָּה֙ 
571,1914986,JRD[,1Qisaa,Isaiah,55,10,JRD,ירד ,KJ> K >CR JRD H GCM W H CLG MN H CMJM W CMH LW> JCWB KJ> >M HRWH >T H >RY W HWLJDH W HYMJXH W NTN ZR< L ZWR< W LXM L >KWL,qal,impf,,,,
572,1914998,CWB[,1Qisaa,Isaiah,55,10,JCWB,ישוב ,KJ> K >CR JRD H GCM W H CLG MN H CMJM W CMH LW> JCWB KJ> >M HRWH >T H >RY W HWLJDH W HYMJXH W NTN ZR< L ZWR< W LXM L >KWL,qal,impf,,,,
573,231252,JY>[,MT,Isaiah,55,11,JY>,יֵצֵ֣א ,KN JHJH DBRJ >CR JY> M PJ L> JCWB >LJ RJQM KJ >M <FH >T >CR XPYTJ W HYLJX >CR CLXTJW,qal,impf,,,M PJ,מִפִּ֔י 
574,231256,CWB[,MT,Isaiah,55,11,JCWB,יָשׁ֥וּב ,KN JHJH DBRJ >CR JY> M PJ L> JCWB >LJ RJQM KJ >M <FH >T >CR XPYTJ W HYLJX >CR CLXTJW,qal,impf,,,>LJ,אֵלַ֖י 
575,1915024,JY>[,1Qisaa,Isaiah,55,11,JY>,יצא ,KN JHJH DBRJ >CR JY> M PJ LW> JCWB >LJ RJQM KJ> >M <FH >T >CR XPYTJ W HYLJX >T >CR CLXTJW,qal,impf,,,,
576,1915028,CWB[,1Qisaa,Isaiah,55,11,JCWB,ישוב ,KN JHJH DBRJ >CR JY> M PJ LW> JCWB >LJ RJQM KJ> >M <FH >T >CR XPYTJ W HYLJX >T >CR CLXTJW,qal,impf,,,,
577,1915041,CLX[,1Qisaa,Isaiah,55,11,CLXTJW,שלחתי׳ו ,KN JHJH DBRJ >CR JY> M PJ LW> JCWB >LJ RJQM KJ> >M <FH >T >CR XPYTJ W HYLJX >T >CR CLXTJW,qal,perf,,,,
578,1915046,JY>[,1Qisaa,Isaiah,55,12,TY>W,תצאו ,KJ> B FMXH TY>W W B CLWM TLKW H HRJM W H GB<WT JPYXW L PNJKMH RWNH W KWL <YJ H FDH JMXW> KP,qal,impf,,,,
579,1915050,HLK[,1Qisaa,Isaiah,55,12,TLKW,תלכו ,KJ> B FMXH TY>W W B CLWM TLKW H HRJM W H GB<WT JPYXW L PNJKMH RWNH W KWL <YJ H FDH JMXW> KP,qal,impf,,,,
580,1915071,<LH[,1Qisaa,Isaiah,55,13,J<LH,יעלה ,TXT H N<YWY J<LH BR>WC W TXT H SRPWD J<LH >DS W HJW L JHWH L >WT W L CM <WLM LW> JKRT,qal,impf,,,,
581,1915077,<LH[,1Qisaa,Isaiah,55,13,J<LH,יעלה ,TXT H N<YWY J<LH BR>WC W TXT H SRPWD J<LH >DS W HJW L JHWH L >WT W L CM <WLM LW> JKRT,qal,impf,,,,
582,231116,HLK[,MT,Isaiah,55,3,LKW,לְכ֣וּ ,HVW >ZNKM W LKW >LJ CM<W W TXJ NPCKM W >KRTH LKM BRJT <WLM XSDJ DWD H N>MNJM,qal,impv,,,>LJ,אֵלַ֔י 
583,1914879,HLK[,1Qisaa,Isaiah,55,3,LKW,לכו ,HVW >WZNKMH W LKW >LJ W CM<W W TXJH NPCKMH W >KRWT LKMH BRJT <WLM XSDJ DWJD H N>MNJM,qal,impv,,,,
584,231175,CWB[,MT,Isaiah,55,7,JCB,יָשֹׁ֤ב ,J<ZB RC< DRKW W >JC >WN MXCBTJW W JCB >L JHWH W JRXMHW W >L >LHJNW KJ JRBH L SLWX,qal,impf,,,>L JHWH,אֶל־יְהוָה֙ 
585,1914943,CWB[,1Qisaa,Isaiah,55,7,JCWB,ישוב ,J<ZB RC< DRKW W >JC >WN MXCBWTJW W JCWB >L JHWH W JRXMHW W >L >LWHJNW KJ> JRBH L SLWX,qal,impf,,,>L JHWH,אֶל־יְהוָה֙ 
586,1915105,BW>[,1Qisaa,Isaiah,56,1,BW>,בוא ,KJ> KWH >MR JHWH CMWRW MCPV W <FW YDQH KJ> QRWBH JCW<TJ L BW> W YDQTJ L HGLWT,qal,infc,,,,
587,1915109,GLH[,1Qisaa,Isaiah,56,1,HGLWT,הגלות ,KJ> KWH >MR JHWH CMWRW MCPV W <FW YDQH KJ> QRWBH JCW<TJ L BW> W YDQTJ L HGLWT,nifal,infc,,,,
588,1915333,LQX[,1Qisaa,Isaiah,56,12,NQX,נקח ,>TJW W NQX JJN W NSBH CKR W JHJ K ZH H JWM W MXR GDWL JTR MW>D,qal,impf,,,,
589,231454,BW>[,MT,Isaiah,56,7,HBJ>WTJM,הֲבִיאֹותִ֞ים ,W HBJ>WTJM >L HR QDCJ W FMXTJM B BJT TPLTJ <WLTJHM W ZBXJHM L RYWN <L MZBXJ KJ BJTJ BJT TPLH JQR> L KL H <MJM,hif,perf,,,>L HR QDCJ,אֶל־הַ֣ר קָדְשִׁ֗י 
590,1915236,BW>[,1Qisaa,Isaiah,56,7,HBJ>WTJM,הביאותי׳ם ,W HBJ>WTJM >L HR QWDCJ W FMXTJM B BJT TPLTJ <WLWTJHMH W ZBXJHMH J<LW L RYWN <L MZBXJ KJ> BJTJ BJT TPLH JQRH L KWL H <MJM,hifil,perf,,,,
591,1915248,<LH[,1Qisaa,Isaiah,56,7,J<LW,יעלו ,W HBJ>WTJM >L HR QWDCJ W FMXTJM B BJT TPLTJ <WLWTJHMH W ZBXJHMH J<LW L RYWN <L MZBXJ KJ> BJTJ BJT TPLH JQRH L KWL H <MJM,qal,impf,,,,
592,231486,QBY[,MT,Isaiah,56,8,>QBY,אֲקַבֵּ֥ץ ,N>M >DNJ JHWH MQBY NDXJ JFR>L <WD >QBY <LJW L NQBYJW,piel,impf,,,<LJW,עָלָ֖יו 
593,231489,QBY[,MT,Isaiah,56,8,NQBYJW,נִקְבָּצָֽיו׃ ,N>M >DNJ JHWH MQBY NDXJ JFR>L <WD >QBY <LJW L NQBYJW,nif,ptca,,,<LJW,עָלָ֖יו 
594,1915266,QBY[,1Qisaa,Isaiah,56,8,MQBY,מקבץ ,NW>M >DWNJ JHWH MQBY NDXJ JFR>L <WD >QBY <LJW L NQBYJW,piel,ptca,,,,
595,1915270,QBY[,1Qisaa,Isaiah,56,8,>QBY,אקבץ ,NW>M >DWNJ JHWH MQBY NDXJ JFR>L <WD >QBY <LJW L NQBYJW,piel,impf,,,,
596,1915273,QBY[,1Qisaa,Isaiah,56,8,NQBYJW,נקבצי׳ו ,NW>M >DWNJ JHWH MQBY NDXJ JFR>L <WD >QBY <LJW L NQBYJW,nifal,ptca,,,,
597,1915364,>SP[,1Qisaa,Isaiah,57,1,N>SPJM,נאספים ,W H YDJQ >WBD W >JN >JC FM <L LB W >NCJ H XSD N>SPJM B >JN MBJN KJ> M PNJ H R<H N>SP H YDJQ,nifal,ptca,,,,
598,1915373,>SP[,1Qisaa,Isaiah,57,1,N>SP,נאסף ,W H YDJQ >WBD W >JN >JC FM <L LB W >NCJ H XSD N>SPJM B >JN MBJN KJ> M PNJ H R<H N>SP H YDJQ,nifal,perf,,,,
599,1915566,QBY[,1Qisaa,Isaiah,57,12,QWBYJK,קובצי׳ך ,>NJ >GJD YDQTK W >T M<FJK W LW> JW<JLWK QWBYJK,qal,ptca,,,,
600,1915571,QBY[,1Qisaa,Isaiah,57,13,QWBYJK,קובצי׳ך ,B Z<QK JYJLWK QWBYJK W >T KWLM JF> RWX W JQX HBL W XWSH BJ> JNXL >RY W JRC HR QWDCJ,qal,ptca,,,,
601,1915578,LQX[,1Qisaa,Isaiah,57,13,JQX,יקח ,B Z<QK JYJLWK QWBYJK W >T KWLM JF> RWX W JQX HBL W XWSH BJ> JNXL >RY W JRC HR QWDCJ,qal,impf,,,,
602,231850,HLK[,MT,Isaiah,57,17,JLK,יֵּ֥לֶךְ ,B <WN BY<W QYPTJ W >KHW HSTR W >QYP W JLK CWBB B DRK LBW,qal,wayq,,,B DRK LBW,בְּדֶ֥רֶךְ לִבֹּֽו׃ 
603,1915669,HLK[,1Qisaa,Isaiah,57,17,JLK,ילך ,B <WWN BY<W QYPTJ W >KHW W >HSTR W >QYWPH W JLK CWBB B DRK LBJ,qal,wayy,,,,
604,1915378,BW>[,1Qisaa,Isaiah,57,2,JBW>,יבוא ,W JBW> CLWM W JNWXW <L MCKBWTJW HLWK NWKXH,qal,impf,,,,
605,1915384,HLK[,1Qisaa,Isaiah,57,2,HLWK,הלוך ,W JBW> CLWM W JNWXW <L MCKBWTJW HLWK NWKXH,qal,infa,,,,
606,231589,QRB[,MT,Isaiah,57,3,QRBW,קִרְבוּ־,W >TM QRBW HNH BNJ <NNH ZR< MN>P W TZNH,qal,impv,>TM,אַתֶּ֥ם ,HNH,הֵ֖נָּה 
607,1915389,QRB[,1Qisaa,Isaiah,57,3,QRWBW,קרובו ,W >TMH QRWBW HNH BNJ <NNH ZR< MN>P W TZNW,qal,impv,,,HNH,הֵ֖נָּה 
608,1915445,<LH[,1Qisaa,Isaiah,57,6,H<LJTH,העליתה ,B XLQJ NXL XLQKH CMH HMH GWRLKH GM LHMH CPKTH NSK H<LJTH MNXH H <L >LH >NXM,hifil,perf,,,,
609,231699,CLX[,MT,Isaiah,57,9,TCLXJ,תְּשַׁלְּחִ֤י ,W TCRJ L MLK B CMN W TRBJ RQXJK W TCLXJ YRJK <D M RXQ W TCPJLJ <D C>WL,piel,wayq,,,<D M RXQ,עַד־מֵ֣רָחֹ֔ק 
610,1915502,CLX[,1Qisaa,Isaiah,57,9,TCLXJ,תשלחי ,W TCRJ L MLK B CMN W TRBJ RWQXJK W TCLXJ YJRJK <D M RXQ W TCPWLJ <D C>WL,piel,wayy,,,,
611,232171,CWB[,MT,Isaiah,58,13,TCJB,תָּשִׁ֤יב ,>M TCJB M CBT RGLK <FWT XPYJK B JWM QDCJ W QR>T L CBT <NG L QDWC JHWH MKBD W KBDTW M <FWT DRKJK M MYW> XPYK W DBR DBR,hif,impf,,,M CBT,מִשַּׁבָּת֙ 
612,1916001,CWB[,1Qisaa,Isaiah,58,13,TCJB,תשיב ,>M TCJB M CBT RGLKH M <FWT XPYJKH B JWM QWDCJ W QR>TH L CBT <WNG W L QDWC JHWH MKBD W KBDTW M <FWT DRKJKH W M MYW> XPYKH W DBR DBR,hifil,impf,,,,
613,1915864,CLX[,1Qisaa,Isaiah,58,6,CLX,שלח ,H LW> ZH H YWM >CR >BXRHW PTX XRYBWT RC< W HTR >GWDWT MVH W CLX RYWYJM XWPCJJM W KWL MWVH TNTQW,piel,infa,,,,
614,232056,BW>[,MT,Isaiah,58,7,TBJ>,תָּ֣בִיא ,H LW> PRS L R<B LXMK W <NJJM MRWDJM TBJ> BJT KJ TR>H <RM W KSJTW W M BFRK L> TT<LM,hif,impf,,,BJT,בָ֑יִת 
615,1915881,BW>[,1Qisaa,Isaiah,58,7,TBJ>,תביא ,H LW> PRWS L R<B LXMKH W <NWJJM MRWDJM TBJ> BJT KJ> TR>H <RWM W KSJTW BGD W M BFRKH LW> TT<L,hifil,impf,,,,
616,1915893,<LH[,1Qisaa,Isaiah,58,7,TT<L,תתעל ,H LW> PRWS L R<B LXMKH W <NWJJM MRWDJM TBJ> BJT KJ> TR>H <RWM W KSJTW BGD W M BFRKH LW> TT<L,hitpael,impf,,,,
617,232079,HLK[,MT,Isaiah,58,8,HLK,הָלַ֤ךְ ,>Z JBQ< K CXR >WRK W >RKTK MHRH TYMX W HLK L PNJK YDQK KBWD JHWH J>SPK,qal,perf,YDQK,צִדְקֶ֔ךָ ,L PNJK,לְפָנֶ֨יךָ֙ 
618,1915905,HLK[,1Qisaa,Isaiah,58,8,HLK,הלך ,>Z JBQ< K CXR >WRKH W >RWKTKH MHRH TYMX W HLK L PNJKH YDQKH W KBWD JHWH J>SPKH,qal,perf,,,,
619,1915912,>SP[,1Qisaa,Isaiah,58,8,J>SPKH,יאספ׳כה ,>Z JBQ< K CXR >WRKH W >RWKTKH MHRH TYMX W HLK L PNJKH YDQKH W KBWD JHWH J>SPKH,qal,impf,,,,
620,232096,SWR[,MT,Isaiah,58,9,TSJR,תָּסִ֤יר ,>Z TQR> W JHWH J<NH TCW< W J>MR HNNJ >M TSJR M TWKK MWVH CLX >YB< W DBR >WN,hif,impf,,,M TWKK,מִתֹּֽוכְךָ֙ 
621,1915924,SWR[,1Qisaa,Isaiah,58,9,TSJR,תסיר ,>Z TQR> W JHWH J<NH TCW< W JW>MR HNNJ >M TSJR M TWKKH MWVH W CLWX >YB< W DBR >WN,hifil,impf,,,,
622,1915929,CLX[,1Qisaa,Isaiah,58,9,CLWX,שלוח ,>Z TQR> W JHWH J<NH TCW< W JW>MR HNNJ >M TSJR M TWKKH MWVH W CLWX >YB< W DBR >WN,qal,infc,,,,
623,1916312,BW>[,1Qisaa,Isaiah,59,14,BW>,בוא ,W >SJG >XWR MCPV W YDQH M RXWQ T<MWD KJ> KCLH B RXWB >MT W NKWXH LW> TWKL L BW>,qal,infc,,,,
624,232485,SWR[,MT,Isaiah,59,15,SR,סָ֥ר ,W THJ H >MT N<DRT W SR M R< MCTWLL W JR> JHWH W JR< B <JNJW KJ >JN MCPV,qal,ptca,,,M R<,מֵרָ֖ע 
625,1916320,SWR[,1Qisaa,Isaiah,59,15,SR,סר ,W THJ H >MT N<DRT W SR M R< MCTWLL W JR> JHWH W JR< B <JNJW KJ> >JN MCPV,qal,ptca,,,M R<,מֵרָ֖ע 
626,232577,NWS[,MT,Isaiah,59,19,NSSH,נֹ֥סְסָה ,W JJR>W M M<RB >T CM JHWH W M MZRX CMC >T KBWDW KJ JBW> K NHR YR RWX JHWH NSSH BW,piel,perf,RWX JHWH,ר֥וּחַ יְהוָ֖ה ,BW,בֹֽו׃ 
627,1916406,BW>[,1Qisaa,Isaiah,59,19,JBW>,יבוא ,W JJR>W M M<RB >T CM JHWH W M MZRX CMC >T KBWDJW KJ> JBW> K NHR YWR RWX JHWH NWSSH BWH,qal,impf,,,,
628,1916412,NWS[,1Qisaa,Isaiah,59,19,NWSSH,נוססה ,W JJR>W M M<RB >T CM JHWH W M MZRX CMC >T KBWDJW KJ> JBW> K NHR YWR RWX JHWH NWSSH BWH,polel,perf,,,,
629,232580,BW>[,MT,Isaiah,59,20,B>,בָ֤א ,W B> L YJWN GW>L W L CBJ PC< B J<QB N>M JHWH,qal,perf,,,L YJWN,לְצִיֹּון֙ 
630,232586,CWB[,MT,Isaiah,59,20,CBJ,שָׁבֵ֥י ,W B> L YJWN GW>L W L CBJ PC< B J<QB N>M JHWH,qal,ptca,,,L CBJ PC< B J<QB,לְשָׁבֵ֥י פֶ֖שַׁע בְּיַֽעֲקֹ֑ב 
631,1916416,BW>[,1Qisaa,Isaiah,59,20,B>,בא ,W B> >L YJWN GW>L W L CBJ PC< B J<QWB NW>M JHWH,qal,perf,,,,
632,1916422,CWB[,1Qisaa,Isaiah,59,20,CBJ,שבי ,W B> >L YJWN GW>L W L CBJ PC< B J<QWB NW>M JHWH,qal,ptca,,,,
633,232378,HLK[,MT,Isaiah,59,9,NHLK,נְהַלֵּֽךְ׃ ,<L KN RXQ MCPV MMNW W L> TFJGNW YDQH NQWH L >WR W HNH XCK L NGHWT B >PLWT NHLK,piel,impf,,,B >PLWT,בָּאֲפֵלֹ֥ות 
634,1916216,HLK[,1Qisaa,Isaiah,59,9,NHLK,נהלך ,<L KN RXQ MCPV MMNW W LW> TFJGNW YDQH NQWH L >WR W HNH XWCK L NGHWT B >PLH NHLK,piel,impf,,,,
635,1897022,CWB[,1Qisaa,Isaiah,6,10,CB,שב ,HCM LB H <M H ZH W >WZNJW HKBD W <JNJW HC< PN JR>H B <JNJW W B >WZNJW JCM<W B LBBW JBJN W CB W RP> LW,qal,perf,,,,
636,1897072,CWB[,1Qisaa,Isaiah,6,13,CBH,שבה ,W <WD BH <FJRJH W CBH W HJJTH L B<R K >LH W K >LWN >CR MCLKT MYBT BMH ZR< H QWDC MYBTH,qal,perf,,,,
637,1897083,CLK[,1Qisaa,Isaiah,6,13,MCLKT,משלכת ,W <WD BH <FJRJH W CBH W HJJTH L B<R K >LH W K >LWN >CR MCLKT MYBT BMH ZR< H QWDC MYBTH,hofal,ptca,,,,
638,214093,LQX[,MT,Isaiah,6,6,LQX,לָקַ֖ח ,W J<P >LJ >XD MN H FRPJM W B JDW RYPH B MLQXJM LQX M <L H MZBX,qal,perf,,,M <L H MZBX,מֵעַ֥ל הַמִּזְבֵּֽחַ׃ 
639,1896936,LQX[,1Qisaa,Isaiah,6,6,LQX,לקח ,W J<WP >LJ >XD MN H FRPJM W B JDW RYPH B MLQXJM LQX M <L H MZBX,qal,perf,,,M <L H MZBX,מֵעַ֥ל הַמִּזְבֵּֽחַ׃ 
