verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,sign_info,stem,tense,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,motion_type,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,preposition_7,comments
101198,HLK[,MT,Deuteronomy,13,7,NLKH,KJ JSJTK >XJK BN >MK >W BNK >W BTK >W >CT XJQK >W R<K >CR K NPCK B STR L >MR NLKH W N<BDH >LHJM >XRJM >CR L> JD<T >TH W >BTJK,,qal,impf,NLKH,,no complement,no complement,,,,,,,,,,,,,,,,,
1980222,HLK[,4Q30,Deuteronomy,13,7,NLKH,KJ JSJTK >XJK BN >BJK >W BN >MK >W BNK >W >CT XJQK >W R<K >CR K NPCK B STR L >MR NLKH W N<BDH >LHJM >XRJM,00 00000 0000 00 0000 00 00 000 00 000 00 000 0000 00 000 000 0 0000 0 000 0 000 0000 0 00000 00000 00000,qal,impf,NLKH,,no complement,no complement,,,,,,,,,,,,,,,,,
101285,JY>[,MT,Deuteronomy,13,11,MWYJ>K,W SQLTW B >BNJM W MT KJ BQC L HDJXK M <L JHWH >LHJK H MWYJ>K M >RY MYRJM M BJT <BDJM,,hif,ptca,H MWYJ>K M >RY MYRJM M BJT <BDJM,,M >RY MYRJM M BJT <BDJM,MN >RY/ MYRJM/ MN BJT/ <BD/,out of the land of Egypt out of the house of slaves,0,prep + prep,topo,inanim,det,subs,complex,factive,MN,MN,,,,,,
1980230,JY>[,4Q30,Deuteronomy,13,11,MWYJ>K,>LHJK H MWYJ>K M >RY MYRJM M BJT <BDJM,00000 0 000000 0 000 00000 0 000 00000,hif,ptca,H MWYJ>K M >RY MYRJM M BJT <BDJM,,M >RY MYRJM M BJT <BDJM,MN >RY/ MYRJM/ MN BJT/ <BD/,out of the land of Egypt out of the house of slaves,,prep + prep,topo,inanim,det,subs,complex,factive,MN,MN,,,,,,
101327,JY>[,MT,Deuteronomy,13,14,JY>W,JY>W >NCJM BNJ BLJ<L M QRBK W JDJXW >T JCBJ <JRM L >MR NLKH W N<BDH >LHJM >XRJM >CR L> JD<TM,,qal,perf,JY>W >NCJM BNJ BLJ<L M QRBK,>NCJM BNJ BLJ<L,M QRBK,MN QRB/,from among you,0,prep,other,inanim,det,subs,simple,factive,MN,,,,,,,
101340,HLK[,MT,Deuteronomy,13,14,NLKH,JY>W >NCJM BNJ BLJ<L M QRBK W JDJXW >T JCBJ <JRM L >MR NLKH W N<BDH >LHJM >XRJM >CR L> JD<TM,,qal,impf,NLKH,,no complement,no complement,,,,,,,,,,,,,,,,,
1891707,JY>[,1Q4,Deuteronomy,13,14,JY>W,JY>W >NCJM BNJ BLJ<L M QRBK W JDJXW >T JCBJ <JRMH L >MWR NLKH W N<BDH >LHJM >XRJM >CR L> JD<TM,0000 00000 000 00000 0 0000 0 00000 00 0000 00000 0 0000 0000 0 00000 00000 00000 000 00 00000,qal,perf,JY>W >NCJM BNJ BLJ<L M QRBK,>NCJM BNJ BLJ<L,M QRBK,MN QRB/,from among you,0,prep,other,inanim,det,subs,simple,factive,MN,,,,,,,
101433,CWB[,MT,Deuteronomy,13,18,JCWB,W L> JDBQ B JDK M>WMH MN H XRM LM<N JCWB JHWH M XRWN >PW W NTN LK RXMJM W RXMK W HRBK K >CR NCB< L >BTJK,,qal,impf,LM<N JCWB JHWH M XRWN >PW,JHWH,M XRWN >PW,MN XRWN/ >P/,from the fierceness of his anger,0,prep,abs,inanim,det,subs,complex,fictive,MN,,,,,,,
101554,<LH[,MT,Deuteronomy,14,6,M<LT,W KL BHMH MPRST PRSH W CS<T CS< CTJ PRSWT M<LT GRH B BHMH >TH T>KLW,,hif,ptca,M<LT GRH B BHMH,,no complement,no complement,,,,,,,,,,,,,,,,,
101567,<LH[,MT,Deuteronomy,14,7,M<LJ,>K >T ZH L> T>KLW M M<LJ H GRH W M MPRJSJ H PRSH H CSW<H >T H GML W >T H >RNBT W >T H CPN KJ M<LH GRH HMH W PRSH L> HPRJSW VM>JM HM LKM,,hif,ptca,>K >T ZH L> T>KLW M M<LJ H GRH W M MPRJSJ H PRSH H CSW<H,,no complement,no complement,,,,,,,,,,,,,,,,,
101589,<LH[,MT,Deuteronomy,14,7,M<LH,>K >T ZH L> T>KLW M M<LJ H GRH W M MPRJSJ H PRSH H CSW<H >T H GML W >T H >RNBT W >T H CPN KJ M<LH GRH HMH W PRSH L> HPRJSW VM>JM HM LKM,,hif,ptca,KJ M<LH GRH HMH,HMH,no complement,no complement,,,,,,,,,,,,,,,,,
101792,JY>[,MT,Deuteronomy,14,22,JY>,<FR T<FR >T KL TBW>T ZR<K H JY> H FDH CNH CNH,,qal,ptca,H JY> H FDH CNH CNH,,H FDH,H FDH/,(out of) the field,0,vc,topo,inanim,det,subs,simple,factive,,,,,,,,
1993789,JY>[,4Q45,Deuteronomy,14,22,JY>,<FR T<FR >T KL TBW>T ZR<K H JY> H FDH CNH,000 0000 00 00 00000 0000 0 000 0 000 000 1 1,qal,ptca,H JY> H FDH CNH,,H FDH,H FDH/,(out of) the field,0,vc,topo,inanim,det,subs,simple,factive,,,,,,,,
101871,HLK[,MT,Deuteronomy,14,25,HLKT,W NTTH B KSP W YRT H KSP B JDK W HLKT >L H MQWM >CR JBXR JHWH >LHJK BW,,qal,perf,W HLKT >L H MQWM,,>L H MQWM,>L H MQWM/,to the place,0,prep,topo,inanim,det,subs,simple,factive,>L,,,,,,,
1891802,HLK[,1Q4,Deuteronomy,14,25,HLKT,W NTTH B KSP W YRT H KSP B JDK W HLKT >L H MQWM >CR JBXR JHWH >LWHJKH BW,0 0000 0 000 0 000 0 000 0 000 0 0000 00 0 0000 000 0000 0000 0000000 00,qal,perf,W HLKT >L H MQWM,,>L H MQWM,>L H MQWM/,to the place,0,prep,topo,inanim,det,subs,simple,factive,>L,,,,,,,
101941,JY>[,MT,Deuteronomy,14,28,TWYJ>,M QYH CLC CNJM TWYJ> >T KL M<FR TBW>TK B CNH H HW> W HNXT B C<RJK,,hif,impf,M QYH CLC CNJM TWYJ> >T KL M<FR TBW>TK B CNH H HW>,,no complement,no complement,,,,,,,,,,,,,,,,,
101952,NWX[,MT,Deuteronomy,14,28,HNXT,M QYH CLC CNJM TWYJ> >T KL M<FR TBW>TK B CNH H HW> W HNXT B C<RJK,,hif,perf,W HNXT B C<RJK,,B C<RJK,B C<R/,in (inside) your gates,0,prep,obj,inanim,det,subs,simple,factive,B,,,,,,,
1993832,JY>[,4Q45,Deuteronomy,14,28,TWYJ>,M QYH CLC CNJM TWYJ> >T KL M<FR TBW>TK B CNH H HW> W HNXT B C<RJK,0 000 000 0000 00000 00 00 0000 000000 0 000 0 000 0 0000 0 00000,hif,impf,M QYH CLC CNJM TWYJ> >T KL M<FR TBW>TK B CNH H HW>,,no complement,no complement,,,,,,,,,,,,,,,,,
1993842,NWX[,4Q45,Deuteronomy,14,28,HNXT,M QYH CLC CNJM TWYJ> >T KL M<FR TBW>TK B CNH H HW> W HNXT B C<RJK,0 000 000 0000 00000 00 00 0000 000000 0 000 0 000 0 0000 0 00000,hif,perf,W HNXT B C<RJK,,B C<RJK,B C<R/,in (inside) your gates,0,prep,obj,inanim,det,subs,simple,factive,B,,,,,,,
1990377,JY>[,4Q38c,Deuteronomy,14,28,TWYJ>,CNJM TWYJ> >T KL M<FR TBW>TK B CNH H HJ> W HNXT B C<RJK,1 0000 00000 00 00 0000 000000 0 000 0 000 0 0000 0 00000,hif,impf,CNJM TWYJ> >T KL M<FR TBW>TK B CNH H HJ>,,no complement,no complement,,,,,,,,,,,,,,,,,
1990387,NWX[,4Q38c,Deuteronomy,14,28,HNXT,CNJM TWYJ> >T KL M<FR TBW>TK B CNH H HJ> W HNXT B C<RJK,1 0000 00000 00 00 0000 000000 0 000 0 000 0 0000 0 00000,hif,perf,W HNXT B C<RJK,,B C<RJK,B C<R/,in (inside) your gates,0,prep,obj,inanim,det,subs,simple,factive,B,,,,,,,
101956,BW>[,MT,Deuteronomy,14,29,B>,W B> H LWJ KJ >JN LW XLQ W NXLH <MK W H GR W H JTWM W H >LMNH >CR B C<RJK W >KLW W FB<W LM<N JBRKK JHWH >LHJK B KL M<FH JDK >CR T<FH,,qal,perf,W B> H LWJ W H GR W H JTWM W H >LMNH,H LWJ W H GR W H JTWM W H >LMNH,no complement,no complement,,,,,,,,,,,,,,,,,
1993847,BW>[,4Q45,Deuteronomy,14,29,B>,W B> H LWJ,0 00 0 000,qal,perf,W B> H LWJ,H LWJ,no complement,no complement,,,,,,,,,,,,,,,,,
1990392,BW>[,4Q38c,Deuteronomy,14,29,B>,W B> H LWJ KJ >JN LW XLQ W NXLH <MK W H GR W H JTWM W H >LMNH >CR B C<RJK,0 00 0 000 00 000 00 000 0 0000 000 0 0 00 0 0 0000 0 0 00000 000 0 00000 1,qal,perf,W B> H LWJ W H GR W H JTWM W H >LMNH,H LWJ W H GR W H JTWM W H >LMNH,no complement,no complement,,,,,,,,,,,,,,,,,
102128,QPY[,MT,Deuteronomy,15,7,TQPY,KJ JHJH BK >BJWN M >XD >XJK B >XD C<RJK B >RYK >CR JHWH >LHJK NTN LK L> T>MY >T LBBK W L> TQPY >T JDK M >XJK H >BJWN,,qal,impf,W L> TQPY >T JDK M >XJK H >BJWN,,M >XJK H >BJWN,MN >X/ H >BJWN/,against your poor brother,0,prep,pers,anim,det,subs,complex,factive fictive,MN,,,,,,,
102159,QRB[,MT,Deuteronomy,15,9,QRBH,HCMR LK PN JHJH DBR <M LBBK BLJ<L L >MR QRBH CNT H CB< CNT H CMVH W R<H <JNK B >XJK H >BJWN W L> TTN LW W QR> <LJK >L JHWH W HJH BK XV>,,qal,perf,QRBH CNT H CB< CNT H CMVH,CNT H CB< CNT H CMVH,no complement,no complement,,,,,,,,,,,,,,,,,
1993927,QRB[,4Q45,Deuteronomy,15,9,QRBH,HCMR LK PN JHJH DBR <M LBBK BLJ<L L >MR QRBH CNT H CB< CNT H CMVH W R<H <JNK B >XJK H >B JWN W L> TTN LW W QR> <LJK >L JHWH W HJH BK XV>,0000 00 00 0000 000 00 0000 00000 0 000 0000 000 0 000 000 0 0000 0 000 0000 0 0000 0 00 000 0 00 000 00 0 000 0000 00 0000 0 000 00 000,qal,perf,QRBH CNT H CB< CNT H CMVH,CNT H CB< CNT H CMVH,no complement,no complement,,,,,,,,,,,,,,,,,
102319,JY>[,MT,Deuteronomy,15,16,>Y>,W HJH KJ J>MR >LJK L> >Y> M <MK KJ >HBK W >T BJTK KJ VWB LW <MK,,qal,impf,L> >Y> M <MK,,M <MK,MN <M,"from your presence (from with you, a slave's master)",0,prep + prep,prps,anim,det,prsf,simple,factive,MN,<M,,,,,,
1980365,JY>[,4Q30,Deuteronomy,15,16,>Y>,W HJH KJ J>MR >LJK L> >Y> M <MK KJ >HBK W >T BJTK KJ VWB LW <MK,0 000 00 0000 0000 00 000 0 000 00 0000 0 00 0000 00 000 00 000,qal,impf,L> >Y> M <MK,,M <MK,MN <M,"from your presence (from with you, a slave's master)",0,prep + prep,prps,anim,det,prsf,simple,factive,MN,<M,,,,,,
102483,JY>[,MT,Deuteronomy,16,1,HWYJ>K,CMWR >T XDC H >BJB W <FJT PSX L JHWH >LHJK KJ B XDC H >BJB HWYJ>K JHWH >LHJK M MYRJM LJLH,,hif,perf,KJ B XDC H >BJB HWYJ>K JHWH >LHJK M MYRJM LJLH,JHWH >LHJK,M MYRJM,MN MYRJM/,out of Egypt,0,prep,topo,inanim,det,nmpr,simple,factive,MN,,,,,,,
102522,JY>[,MT,Deuteronomy,16,3,JY>T,L> T>KL <LJW XMY CB<T JMJM T>KL <LJW MYWT LXM <NJ KJ B XPZWN JY>T M >RY MYRJM LM<N TZKR >T JWM Y>TK M >RY MYRJM KL JMJ XJJK,,qal,perf,KJ B XPZWN JY>T M >RY MYRJM,,M >RY MYRJM,MN >RY/ MYRJM/,from the land of Egypt,0,prep,topo,inanim,det,subs,complex,factive,MN,,,,,,,
102530,JY>[,MT,Deuteronomy,16,3,Y>TK,L> T>KL <LJW XMY CB<T JMJM T>KL <LJW MYWT LXM <NJ KJ B XPZWN JY>T M >RY MYRJM LM<N TZKR >T JWM Y>TK M >RY MYRJM KL JMJ XJJK,,qal,infc,Y>TK M >RY MYRJM,,M >RY MYRJM,MN >RY/ MYRJM/,from the land of Egypt,0,prep,topo,inanim,det,subs,complex,factive,MN,,,,,,,
102602,BW>[,MT,Deuteronomy,16,6,BW>,KJ >M >L H MQWM >CR JBXR JHWH >LHJK L CKN CMW CM TZBX >T H PSX B <RB K BW> H CMC MW<D Y>TK M MYRJM,,qal,infc,K BW> H CMC,H CMC,no complement,no complement,,,,,,,,,,,,,,,,,
102606,JY>[,MT,Deuteronomy,16,6,Y>TK,KJ >M >L H MQWM >CR JBXR JHWH >LHJK L CKN CMW CM TZBX >T H PSX B <RB K BW> H CMC MW<D Y>TK M MYRJM,,qal,infc,Y>TK M MYRJM,,M MYRJM,MN MYRJM/,from Egypt,0,prep,topo,inanim,det,nmpr,simple,factive,MN,,,,,,,
1980491,BW>[,4Q30,Deuteronomy,16,6,BW>,KJ >M >L H MQWM >CR JBXR JHWH >LHJK L CKN CMW CM TZBX >T H PSX B <RB K BW> H CMC MW<D Y>TK M >RY MYRJM,00 00 00 0 0000 000 0000 0000 00000 0 000 000 00 0000 00 0 000 0 000 0 000 0 000 0000 0000 0 000 00000,qal,infc,K BW> H CMC,H CMC,no complement,no complement,,,,,,,,,,,,,,,,,
1980495,JY>[,4Q30,Deuteronomy,16,6,Y>TK,KJ >M >L H MQWM >CR JBXR JHWH >LHJK L CKN CMW CM TZBX >T H PSX B <RB K BW> H CMC MW<D Y>TK M >RY MYRJM,00 00 00 0 0000 000 0000 0000 00000 0 000 000 00 0000 00 0 000 0 000 0 000 0 000 0000 0000 0 000 00000,qal,infc,>TK M >RY MYRJM,,M >RY MYRJM,MN >RY/ MYRJM/,from the land of Egypt,0,prep,topo,inanim,det,subs,complex,factive,MN,,,,,,,
1891865,BW>[,1Q4,Deuteronomy,16,6,BW>,KJ >M >L H MQWM >CR JBXR JHWH >LWHJKH BW L CKN CMW CM TZBX >T H PSX B <RB K BW> H CMC MW<D Y>TK M MYRJM,00 00 00 0 0000 000 0000 0000 0000000 00 0 000 000 00 0000 00 0 000 0 000 0 000 0 000 0000 0000 0 00000,qal,infc,K BW> H CMC,H CMC,no complement,no complement,,,,,,,,,,,,,,,,,
1891869,JY>[,1Q4,Deuteronomy,16,6,Y>TK,KJ >M >L H MQWM >CR JBXR JHWH >LWHJKH BW L CKN CMW CM TZBX >T H PSX B <RB K BW> H CMC MW<D Y>TK M MYRJM,00 00 00 0 0000 000 0000 0000 0000000 00 0 000 000 00 0000 00 0 000 0 000 0 000 0 000 0000 0000 0 00000,qal,infc,Y>TK M MYRJM,,M MYRJM,MN MYRJM/,from Egypt,0,prep,topo,inanim,det,nmpr,simple,factive,MN,,,,,,,
102622,PNH[,MT,Deuteronomy,16,7,PNJT,W BCLT W >KLT B MQWM >CR JBXR JHWH >LHJK BW W PNJT B BQR W HLKT L >HLJK,,qal,perf,W PNJT B BQR,,no complement,no complement,,,,,,,,,,,,,,,,,
102627,HLK[,MT,Deuteronomy,16,7,HLKT,W BCLT W >KLT B MQWM >CR JBXR JHWH >LHJK BW W PNJT B BQR W HLKT L >HLJK,,qal,perf,W HLKT L >HLJK,,L >HLJK,L >HL/,in your tents,0,prep,obj,inanim,det,subs,simple,factive,L,,,,,,,
1980512,PNH[,4Q30,Deuteronomy,16,7,PNJT,W BCLT W >KLT B MQWM >CR JBXR JHWH >LHJK BW W PNJT B BQR W HLKT L >HLJK,0 0000 0 0000 0 0000 000 0000 0000 00000 00 0 0000 0 000 0 0000 0 00000,qal,perf,W PNJT B BQR,,no complement,no complement,,,,,,,,,,,,,,,,,
1980516,HLK[,4Q30,Deuteronomy,16,7,HLKT,W BCLT W >KLT B MQWM >CR JBXR JHWH >LHJK BW W PNJT B BQR W HLKT L >HLJK,0 0000 0 0000 0 0000 000 0000 0000 00000 00 0 0000 0 000 0 0000 0 00000,qal,perf,W HLKT L >HLJK,,L >HLJK,L >HL/,in your tents,0,prep,obj,inanim,det,subs,simple,factive,L,,,,,,,
1891885,PNH[,1Q4,Deuteronomy,16,7,PNJT,W BCLTH W >KLT B MQWM >CR JBXR JHWH >LHJK BW W PNJT,0 00000 0 0000 0 0000 000 0000 0000 00000 00 0 0000,qal,perf,W PNJT,,no complement,no complement,,,,,,,,,,,,,,,,,
102982,<BR[,MT,Deuteronomy,17,2,<BR,KJ JMY> B QRBK B >XD C<RJK >CR JHWH >LHJK NTN LK >JC >W >CH >CR J<FH >T H R< B <JNJ JHWH >LHJK L <BR BRJTW,,qal,infc,L <BR BRJTW,,no complement,no complement,,,,,,,,,,,,,,,,,
102985,HLK[,MT,Deuteronomy,17,3,JLK,W JLK W J<BD >LHJM >XRJM W JCTXW LHM W L CMC >W L JRX >W L KL YB> H CMJM >CR L> YWJTJ,,qal,wayq,W JLK,,no complement,no complement,,,,,,,,,,,,,,,,,
1980689,HLK[,4Q30,Deuteronomy,17,3,JLK,W JLK W J<BD >LHJM >XRJM W JCTXW LHM W L CMC >W L JRX >W L KL YB> H CMJM >CR L> YWJTJ,0 000 0 0000 00000 00000 0 00000 000 0 0 000 00 0 000 00 0 00 000 0 0000 000 00 00000,qal,wayq,W JLK,,no complement,no complement,,,,,,,,,,,,,,,,,
103032,JY>[,MT,Deuteronomy,17,5,HWY>T,W HWY>T >T H >JC H HW> >W >T H >CH H HW> >CR <FW >T H DBR H R< H ZH >L C<RJK >T H >JC >W >T H >CH W SQLTM B >BNJM W MTW,,hif,perf,W HWY>T >T H >JC H HW> >W >T H >CH H HW> >L C<RJK,,>L C<RJK,>L C<R/,to your gates,0,prep,obj,inanim,det,subs,simple,factive,>L,,,,,,,
1980736,JY>[,4Q30,Deuteronomy,17,5,HWY>T,W HWY>T >T H >JC H HW> >W >T H >CH H HW> >CR <FW >T H DBR H R< H ZH >L C<RJK >T H >JC >W >T H >CH W SQLTM B >BNJM W MTW,0 00000 00 0 000 0 000 00 00 0 000 0 000 000 000 00 0 000 0 00 0 00 00 00000 00 0 000 00 00 0 000 0 00000 0 00000 0 000,hif,perf,W HWY>T >T H >JC H HW> >W >T H >CH H HW> >L C<RJK,,>L C<RJK,>L C<R/,to your gates,0,prep,obj,inanim,det,subs,simple,factive,>L,,,,,,,
103136,<LH[,MT,Deuteronomy,17,8,<LJT,KJ JPL> MMK DBR L MCPV BJN DM L DM BJN DJN L DJN W BJN NG< L NG< DBRJ RJBT B C<RJK W QMT W <LJT >L H MQWM >CR JBXR JHWH >LHJK BW,,qal,perf,W <LJT >L H MQWM,,>L H MQWM,>L H MQWM/,to the place,0,prep,topo,inanim,det,subs,simple,factive,>L,,,,,,,
103146,BW>[,MT,Deuteronomy,17,9,B>T,W B>T >L H KHNJM H LWJM W >L H CPV >CR JHJH B JMJM H HM W DRCT W HGJDW LK >T DBR H MCPV,,qal,perf,W B>T >L H KHNJM H LWJM W >L H CPV,,>L H KHNJM H LWJM W >L H CPV,>L H KHN/ H LWJ/ W >L H CPV[,to the Levites priests and to the one judging ,0,prep + prep,pers,anim,det,subs,complex,factive,>L,>L,,,,,,
103212,SWR[,MT,Deuteronomy,17,11,TSWR,<L PJ H TWRH >CR JWRWK W <L H MCPV >CR J>MRW LK T<FH L> TSWR MN H DBR >CR JGJDW LK JMJN W FM>L,,qal,impf,L> TSWR MN H DBR JMJN W FM>L,,MN H DBR,MN H DBR/,from the word,0,prep,abs,inanim,det,subs,simple,fictive,MN,,,,,,,to turn aside from the word
103271,BW>[,MT,Deuteronomy,17,14,TB>,KJ TB> >L H >RY >CR JHWH >LHJK NTN LK W JRCTH W JCBTH BH W >MRT >FJMH <LJ MLK K KL H GWJM >CR SBJBTJ,,qal,impf,KJ TB> >L H >RY,,>L H >RY,>L H >RY/,to the land,0,prep,topo,inanim,det,subs,simple,factive,>L,,,,,,,
1931842,BW>[,2Q11,Deuteronomy,17,14,TBW>,KJ TBW> >L H >RY >CR JHWH >LWHJKH NWTN LKH W JRCTH W JCBTH BH W >MRTH >FJMH <LJ MLK K KWL H GWJM >CR SBJBWTJ,00 0000 00 0 000 000 0000 0000000 0000 000 0 00000 0 00000 00 0 00000 00000 000 000 0 000 0 0000 000 0000000,qal,impf,KJ TBW> >L H >RY,,>L H >RY,>L H >RY/,to the land,0,prep,topo,inanim,det,subs,simple,factive,>L,,,,,,,
103329,CWB[,MT,Deuteronomy,17,16,JCJB,RQ L> JRBH LW SWSJM W L> JCJB >T H <M MYRJMH LM<N HRBWT SWS W JHWH >MR LKM L> TSPWN L CWB B DRK H ZH <WD,,hif,impf,W L> JCJB >T H <M MYRJMH,,MYRJMH,MYRJM/,to Egypt,1,dir-he,topo,inanim,det,nmpr,simple,factive,,,,,,,,
103344,CWB[,MT,Deuteronomy,17,16,CWB,RQ L> JRBH LW SWSJM W L> JCJB >T H <M MYRJMH LM<N HRBWT SWS W JHWH >MR LKM L> TSPWN L CWB B DRK H ZH <WD,,qal,infc,L CWB B DRK H ZH <WD,,B DRK H ZH,B H DRK/ H ZH,on that way,0,prep,topo,inanim,det,subs,complex,factive,B,,,,,,,
1980834,CWB[,4Q30,Deuteronomy,17,16,JCJB,RQ L> JRBH LW SWSJM W L> JCJB >T H <M MYRJMH LM<N HRBWT SWS W JHWH >MR LKM L> TSPWN L CWB B DRK H ZH <WD,00 00 0000 00 00000 0 00 0000 00 0 00 000000 0000 00000 000 0 0000 000 000 00 00000 0 000 0 000 0 00 000,hif,impf,W L> JCJB >T H <M MYRJMH,,MYRJMH,MYRJM/,to Egypt,1,dir-he,topo,inanim,det,nmpr,simple,factive,,,,,,,,
1980849,CWB[,4Q30,Deuteronomy,17,16,CWB,RQ L> JRBH LW SWSJM W L> JCJB >T H <M MYRJMH LM<N HRBWT SWS W JHWH >MR LKM L> TSPWN L CWB B DRK H ZH <WD,00 00 0000 00 00000 0 00 0000 00 0 00 000000 0000 00000 000 0 0000 000 000 00 00000 0 000 0 000 0 00 000,qal,infc,L CWB B DRK H ZH <WD,,B DRK H ZH,B H DRK/ H ZH,on that way,0,prep,topo,inanim,det,subs,complex,factive,B,,,,,,,
1892363,CWB[,1Q5,Deuteronomy,17,16,CWB,>T H <M MYRJMH LM<N HRBWT SWS W JHWH >MR LKM L> TSPWN L CWB B DRK H ZH <WD,00 0 00 000000 0000 00000 000 0 0000 000 000 00 00000 0 000 0 000 0 00 000,qal,infc,L CWB B DRK H ZH <WD,,B DRK H ZH,B H DRK/ H ZH,on that way,0,prep,topo,inanim,det,subs,complex,factive,B,,,,,,,
103358,SWR[,MT,Deuteronomy,17,17,JSWR,W L> JRBH LW NCJM W L> JSWR LBBW W KSP W ZHB L> JRBH LW M>D,,qal,impf,W L> JSWR LBBW,LBBW,no complement,no complement,,,,,,,,,,,,,,,,,
1983451,SWR[,4Q33,Deuteronomy,17,17,JSWR,NCJM W L> JSWR LBBW W KSP W ZHB L> JRBH LW M>D,0000 0 00 0000 0000 0 000 0 000 00 0000 00 000,qal,impf,W L> JSWR LBBW,LBBW,no complement,no complement,,,,,,,,,,,,,,,,,
103435,SWR[,MT,Deuteronomy,17,20,SWR,L BLTJ RWM LBBW M >XJW W L BLTJ SWR MN H MYWH JMJN W FM>WL LM<N J>RJK JMJM <L MMLKTW HW> W BNJW B QRB JFR>L,,qal,infc,W L BLTJ SWR MN H MYWH JMJN W FM>WL,,MN H MYWH,MN H MYWH/,from the commandment,0,prep,abs,inanim,det,subs,simple,fictive,MN,,,,,,,
1980943,SWR[,4Q30,Deuteronomy,17,20,SWR,L BLTJ RWM LBBW M >XJW W L BLTJ SWR MN H MYWH JMJN W FM>WL LM<N J>RJK JMJM <L MMLKTW HW> W BNJW B QRB JFR>L,0 0000 000 0000 0 0000 0 0 0000 000 00 0 0000 0000 0 00000 0000 00000 0000 00 000000 000 0 0000 0 000 00000,qal,infc,W L BLTJ SWR MN H MYWH JMJN W FM>WL,,MN H MYWH,MN H MYWH/,from the commandment,0,prep,abs,inanim,det,subs,simple,fictive,MN,,,,,,,
103554,BW>[,MT,Deuteronomy,18,6,JB>,W KJ JB> H LWJ M >XD C<RJK M KL JFR>L >CR HW> GR CM W B> B KL >WT NPCW >L H MQWM >CR JBXR JHWH,,qal,impf,W KJ JB> H LWJ M >XD C<RJK M KL JFR>L,H LWJ,M >XD C<RJK M KL JFR>L,MN >XD/ C<R/ MN KL/ JFR>L/,from one of your gates from all Israel,0,prep + prep,topo,inanim,det,subs,complex,factive,MN,MN,,,,,,
103568,BW>[,MT,Deuteronomy,18,6,B>,W KJ JB> H LWJ M >XD C<RJK M KL JFR>L >CR HW> GR CM W B> B KL >WT NPCW >L H MQWM >CR JBXR JHWH,,qal,perf,W B> B KL >WT NPCW >L H MQWM,,>L H MQWM,>L H MQWM/,to the place,0,prep,topo,inanim,det,subs,simple,factive,>L,,,,,,,
1983475,BW>[,4Q33,Deuteronomy,18,6,B>,>CR HW> GR CM W B> B KL >WT NPCW >L H MQWM >CR JBXR JHWH,000 000 00 00 0 00 0 00 000 0000 00 0 0000 000 0000 0000,qal,perf,W B> B KL >WT NPCW >L H MQWM,,>L H MQWM,>L H MQWM/,to the place,0,prep,topo,inanim,det,subs,simple,factive,>L,,,,,,,
103608,BW>[,MT,Deuteronomy,18,9,B>,KJ >TH B> >L H >RY >CR JHWH >LHJK NTN LK L> TLMD L <FWT K TW<BT H GWJM H HM,,qal,ptca,KJ >TH B> >L H >RY,>TH,>L H >RY,>L H >RY/,to the land,0,prep,topo,inanim,det,subs,simple,factive,>L,,,,,,,
1983518,BW>[,4Q33,Deuteronomy,18,9,B>,KJ >TH B> >L H >RY >CR JHWH >LHJK NTN LK L> TLMD L <FWT K TW<BT H GWJM H HM,00 000 00 00 0 000 000 0000 00000 000 00 00 0000 0 0000 0 00000 0 0000 0 00,qal,ptca,KJ >TH B> >L H >RY,>TH,>L H >RY,>L H >RY/,to the land,0,prep,topo,inanim,det,subs,simple,factive,>L,,,,,,,
103630,<BR[,MT,Deuteronomy,18,10,M<BJR,L> JMY> BK M<BJR BNW W BTW B >C QSM QSMJM M<WNN W MNXC W MKCP,,hif,ptca,M<BJR BNW W BTW B >C,,B >C,B H >C/,through the fire,0,prep,phen,inanim,det,subs,simple,factive fictive,B,,,,,,,"make their son/daughter pass through fire, as a sacrifice, but actual motion?"
1983541,<BR[,4Q33,Deuteronomy,18,10,M<BJR,L> JMY> BK M<BJR BNW W BTW B >C QSM QSMJM M<WNN W MNXC W MKCP,00 0000 00 00000 000 0 000 0 00 000 00000 00000 0 0000 0 0000 1,hif,ptca,M<BJR BNW W BTW B >C,,B >C,B H >C/,through the fire,0,prep,phen,inanim,det,subs,simple,factive fictive,B,,,,,,,"make their son/daughter pass through fire, as a sacrifice, but actual motion?"
103854,BW>[,MT,Deuteronomy,18,22,JBW>,>CR JDBR H NBJ> B CM JHWH W L> JHJH H DBR W L> JBW> HW> H DBR >CR L> DBRW JHWH B ZDWN DBRW H NBJ> L> TGWR MMNW,,qal,impf,W L> JBW>,,no complement,no complement,,,,,,,,,,,,,,,,,
1983648,BW>[,4Q33,Deuteronomy,18,22,JBW>,>CR JDBR H NBJ> B CM JHWH W L> JHJH H DBR W L> JBW> HW> H DBR >CR L> DBRW JHWH B ZDWN DBRW H NBJ>,000 0000 0 0000 0 00 0000 0 00 0000 0 000 0 00 0000 000 0 000 000 00 0000 0000 0 0000 0000 0 0000,qal,impf,W L> JBW>,,no complement,no complement,,,,,,,,,,,,,,,,,
