,verb_id,book,chapter,verse_num,verse_heb,verb_heb,clause_heb,cmpl_heb
179,219845,Isaiah,24,11,צְוָחָ֥ה עַל־הַיַּ֖יִן בַּֽחוּצֹ֑ות עָֽרְבָה֙ כָּל־שִׂמְחָ֔ה גָּלָ֖ה מְשֹׂ֥ושׂ הָאָֽרֶץ׃ ,גָּלָ֖ה ,גָּלָ֖ה מְשֹׂ֥ושׂ הָאָֽרֶץ׃ ,
180,219938,Isaiah,24,18,וְֽ֠הָיָה הַנָּ֞ס מִקֹּ֤ול הַפַּ֨חַד֙ יִפֹּ֣ל אֶל־הַפַּ֔חַת וְהָֽעֹולֶה֙ מִתֹּ֣וךְ הַפַּ֔חַת יִלָּכֵ֖ד בַּפָּ֑ח כִּֽי־אֲרֻבֹּ֤ות מִמָּרֹום֙ נִפְתָּ֔חוּ וַֽיִּרְעֲשׁ֖וּ מֹ֥וסְדֵי אָֽרֶץ׃ ,נָּ֞ס ,הַנָּ֞ס מִקֹּ֤ול הַפַּ֨חַד֙ ,מִקֹּ֤ול הַפַּ֨חַד֙ 
181,219943,Isaiah,24,18,וְֽ֠הָיָה הַנָּ֞ס מִקֹּ֤ול הַפַּ֨חַד֙ יִפֹּ֣ל אֶל־הַפַּ֔חַת וְהָֽעֹולֶה֙ מִתֹּ֣וךְ הַפַּ֔חַת יִלָּכֵ֖ד בַּפָּ֑ח כִּֽי־אֲרֻבֹּ֤ות מִמָּרֹום֙ נִפְתָּ֔חוּ וַֽיִּרְעֲשׁ֖וּ מֹ֥וסְדֵי אָֽרֶץ׃ ,יִפֹּ֣ל ,יִפֹּ֣ל אֶל־הַפַּ֔חַת ,אֶל־הַפַּ֔חַת 
182,219949,Isaiah,24,18,וְֽ֠הָיָה הַנָּ֞ס מִקֹּ֤ול הַפַּ֨חַד֙ יִפֹּ֣ל אֶל־הַפַּ֔חַת וְהָֽעֹולֶה֙ מִתֹּ֣וךְ הַפַּ֔חַת יִלָּכֵ֖ד בַּפָּ֑ח כִּֽי־אֲרֻבֹּ֤ות מִמָּרֹום֙ נִפְתָּ֔חוּ וַֽיִּרְעֲשׁ֖וּ מֹ֥וסְדֵי אָֽרֶץ׃ ,עֹולֶה֙ ,הָֽעֹולֶה֙ מִתֹּ֣וךְ הַפַּ֔חַת ,מִתֹּ֣וךְ הַפַּ֔חַת 
183,219993,Isaiah,24,20,נֹ֣ועַ תָּנ֤וּעַ אֶ֨רֶץ֙ כַּשִּׁכֹּ֔ור וְהִֽתְנֹודְדָ֖ה כַּמְּלוּנָ֑ה וְכָבַ֤ד עָלֶ֨יהָ֙ פִּשְׁעָ֔הּ וְנָפְלָ֖ה וְלֹא־תֹסִ֥יף קֽוּם׃ ס ,נָפְלָ֖ה ,וְנָפְלָ֖ה ,
184,220023,Isaiah,24,22,וְאֻסְּפ֨וּ אֲסֵפָ֤ה אַסִּיר֙ עַל־בֹּ֔ור וְסֻגְּר֖וּ עַל־מַסְגֵּ֑ר וּמֵרֹ֥ב יָמִ֖ים יִפָּקֵֽדוּ׃ ,אֻסְּפ֨וּ ,וְאֻסְּפ֨וּ אֲסֵפָ֤ה אַסִּיר֙ עַל־בֹּ֔ור ,עַל־בֹּ֔ור 
185,220204,Isaiah,25,8,בִּלַּ֤ע הַמָּ֨וֶת֙ לָנֶ֔צַח וּמָחָ֨ה אֲדֹנָ֧י יְהוִ֛ה דִּמְעָ֖ה מֵעַ֣ל כָּל־פָּנִ֑ים וְחֶרְפַּ֣ת עַמֹּ֗ו יָסִיר֙ מֵעַ֣ל כָּל־הָאָ֔רֶץ כִּ֥י יְהוָ֖ה דִּבֵּֽר׃ פ ,יָסִיר֙ ,וְחֶרְפַּ֣ת עַמֹּ֗ו יָסִיר֙ מֵעַ֣ל כָּל־הָאָ֔רֶץ ,מֵעַ֣ל כָּל־הָאָ֔רֶץ 
186,220308,Isaiah,26,2,פִּתְח֖וּ שְׁעָרִ֑ים וְיָבֹ֥א גֹוי־צַדִּ֖יק שֹׁמֵ֥ר אֱמֻנִֽים׃ ,יָבֹ֥א ,וְיָבֹ֥א גֹוי־צַדִּ֖יק ,
187,220481,Isaiah,26,17,כְּמֹ֤ו הָרָה֙ תַּקְרִ֣יב לָלֶ֔דֶת תָּחִ֥יל תִּזְעַ֖ק בַּחֲבָלֶ֑יהָ כֵּ֛ן הָיִ֥ינוּ מִפָּנֶ֖יךָ יְהוָֽה׃ ,תַּקְרִ֣יב ,כְּמֹ֤ו הָרָה֙ תַּקְרִ֣יב ,
188,220504,Isaiah,26,18,הָרִ֣ינוּ חַ֔לְנוּ כְּמֹ֖ו יָלַ֣דְנוּ ר֑וּחַ יְשׁוּעֹת֙ בַּל־נַ֣עֲשֶׂה אֶ֔רֶץ וּבַֽל־יִפְּל֖וּ יֹשְׁבֵ֥י תֵבֵֽל׃ ,יִפְּל֖וּ ,וּבַֽל־יִפְּל֖וּ יֹשְׁבֵ֥י תֵבֵֽל׃ ,
189,220523,Isaiah,26,19,יִֽחְי֣וּ מֵתֶ֔יךָ נְבֵלָתִ֖י יְקוּמ֑וּן הָקִ֨יצוּ וְרַנְּנ֜וּ שֹׁכְנֵ֣י עָפָ֗ר כִּ֣י טַ֤ל אֹורֹת֙ טַלֶּ֔ךָ וָאָ֖רֶץ רְפָאִ֥ים תַּפִּֽיל׃ ס ,תַּפִּֽיל׃ ס ,וָאָ֖רֶץ רְפָאִ֥ים תַּפִּֽיל׃ ס ,
190,220524,Isaiah,26,20,לֵ֤ךְ עַמִּי֙ בֹּ֣א בַחֲדָרֶ֔יךָ וּֽסְגֹ֥ר דְּלָתְךָ֖ בַּעֲדֶ֑ךָ חֲבִ֥י כִמְעַט־רֶ֖גַע עַד־יַעֲבָר־זָֽעַם׃ ,לֵ֤ךְ ,לֵ֤ךְ ,
191,220526,Isaiah,26,20,לֵ֤ךְ עַמִּי֙ בֹּ֣א בַחֲדָרֶ֔יךָ וּֽסְגֹ֥ר דְּלָתְךָ֖ בַּעֲדֶ֑ךָ חֲבִ֥י כִמְעַט־רֶ֖גַע עַד־יַעֲבָר־זָֽעַם׃ ,בֹּ֣א ,בֹּ֣א בַחֲדָרֶ֔יךָ ,בַחֲדָרֶ֔יךָ 
192,220538,Isaiah,26,20,לֵ֤ךְ עַמִּי֙ בֹּ֣א בַחֲדָרֶ֔יךָ וּֽסְגֹ֥ר דְּלָתְךָ֖ בַּעֲדֶ֑ךָ חֲבִ֥י כִמְעַט־רֶ֖גַע עַד־יַעֲבָר־זָֽעַם׃ ,יַעֲבָר־,עַד־יַעֲבָר־זָֽעַם׃ ,
193,220543,Isaiah,26,21,כִּֽי־הִנֵּ֤ה יְהוָה֙ יֹצֵ֣א מִמְּקֹומֹ֔ו לִפְקֹ֛ד עֲוֹ֥ן יֹֽשֵׁב־הָאָ֖רֶץ עָלָ֑יו וְגִלְּתָ֤ה הָאָ֨רֶץ֙ אֶת־דָּמֶ֔יהָ וְלֹֽא־תְכַסֶּ֥ה עֹ֖וד עַל־הֲרוּגֶֽיהָ׃ ס ,יֹצֵ֣א ,כִּֽי־הִנֵּ֤ה יְהוָה֙ יֹצֵ֣א מִמְּקֹומֹ֔ו ,מִמְּקֹומֹ֔ו 
194,220554,Isaiah,26,21,כִּֽי־הִנֵּ֤ה יְהוָה֙ יֹצֵ֣א מִמְּקֹומֹ֔ו לִפְקֹ֛ד עֲוֹ֥ן יֹֽשֵׁב־הָאָ֖רֶץ עָלָ֑יו וְגִלְּתָ֤ה הָאָ֨רֶץ֙ אֶת־דָּמֶ֔יהָ וְלֹֽא־תְכַסֶּ֥ה עֹ֖וד עַל־הֲרוּגֶֽיהָ׃ ס ,גִלְּתָ֤ה ,וְגִלְּתָ֤ה הָאָ֨רֶץ֙ אֶת־דָּמֶ֔יהָ ,
195,220647,Isaiah,27,6,הַבָּאִים֙ יַשְׁרֵ֣שׁ יַֽעֲקֹ֔ב יָצִ֥יץ וּפָרַ֖ח יִשְׂרָאֵ֑ל וּמָלְא֥וּ פְנֵי־תֵבֵ֖ל תְּנוּבָֽה׃ ס ,בָּאִים֙ ,הַבָּאִים֙ ,
196,220672,Isaiah,27,8,בְּסַאסְּאָ֖ה בְּשַׁלְחָ֣הּ תְּרִיבֶ֑נָּה הָגָ֛ה בְּרוּחֹ֥ו הַקָּשָׁ֖ה בְּיֹ֥ום קָדִֽים׃ ,שַׁלְחָ֣הּ ,בְּשַׁלְחָ֣הּ ,
197,220692,Isaiah,27,9,לָכֵ֗ן בְּזֹאת֙ יְכֻפַּ֣ר עֲוֹֽן־יַעֲקֹ֔ב וְזֶ֕ה כָּל־פְּרִ֖י הָסִ֣ר חַטָּאתֹ֑ו בְּשׂוּמֹ֣ו׀ כָּל־אַבְנֵ֣י מִזְבֵּ֗חַ כְּאַבְנֵי־גִר֙ מְנֻפָּצֹ֔ות לֹֽא־יָקֻ֥מוּ אֲשֵׁרִ֖ים וְחַמָּנִֽים׃ ,הָסִ֣ר ,הָסִ֣ר חַטָּאתֹ֑ו ,
198,220713,Isaiah,27,10,כִּ֣י עִ֤יר בְּצוּרָה֙ בָּדָ֔ד נָוֶ֕ה מְשֻׁלָּ֥ח וְנֶעֱזָ֖ב כַּמִּדְבָּ֑ר שָׁ֣ם יִרְעֶ֥ה עֵ֛גֶל וְשָׁ֥ם יִרְבָּ֖ץ וְכִלָּ֥ה סְעִפֶֽיהָ׃ ,מְשֻׁלָּ֥ח ,נָוֶ֕ה מְשֻׁלָּ֥ח וְנֶעֱזָ֖ב כַּמִּדְבָּ֑ר ,
199,220733,Isaiah,27,11,בִּיבֹ֤שׁ קְצִירָהּ֙ תִּשָּׁבַ֔רְנָה נָשִׁ֕ים בָּאֹ֖ות מְאִירֹ֣ות אֹותָ֑הּ כִּ֣י לֹ֤א עַם־בִּינֹות֙ ה֔וּא עַל־כֵּן֙ לֹֽא־יְרַחֲמֶ֣נּוּ עֹשֵׂ֔הוּ וְיֹצְרֹ֖ו לֹ֥א יְחֻנֶּֽנּוּ׃ ס ,בָּאֹ֖ות ,נָשִׁ֕ים בָּאֹ֖ות ,
200,220786,Isaiah,27,13,וְהָיָ֣ה׀ בַּיֹּ֣ום הַה֗וּא יִתָּקַע֮ בְּשֹׁופָ֣ר גָּדֹול֒ וּבָ֗אוּ הָאֹֽבְדִים֙ בְּאֶ֣רֶץ אַשּׁ֔וּר וְהַנִּדָּחִ֖ים בְּאֶ֣רֶץ מִצְרָ֑יִם וְהִשְׁתַּחֲו֧וּ לַיהוָ֛ה בְּהַ֥ר הַקֹּ֖דֶשׁ בִּירוּשָׁלִָֽם׃ ,בָ֗אוּ ,וּבָ֗אוּ ,
201,220911,Isaiah,28,6,וּלְר֖וּחַ מִשְׁפָּ֑ט לַיֹּושֵׁב֙ עַל־הַמִּשְׁפָּ֔ט וְלִ֨גְבוּרָ֔ה מְשִׁיבֵ֥י מִלְחָמָ֖ה שָֽׁעְרָה׃ ס ,מְשִׁיבֵ֥י ,מְשִׁיבֵ֥י מִלְחָמָ֖ה שָֽׁעְרָה׃ ס ,
202,221041,Isaiah,28,13,וְהָיָ֨ה לָהֶ֜ם דְּבַר־יְהוָ֗ה צַ֣ו לָצָ֞ו צַ֤ו לָצָו֙ קַ֤ו לָקָו֙ קַ֣ו לָקָ֔ו זְעֵ֥יר שָׁ֖ם זְעֵ֣יר שָׁ֑ם לְמַ֨עַן יֵלְכ֜וּ וְכָשְׁל֤וּ אָחֹור֙ וְנִשְׁבָּ֔רוּ וְנֹוקְשׁ֖וּ וְנִלְכָּֽדוּ׃ פ ,יֵלְכ֜וּ ,לְמַ֨עַן יֵלְכ֜וּ ,
203,221079,Isaiah,28,15,כִּ֣י אֲמַרְתֶּ֗ם כָּרַ֤תְנֽוּ בְרִית֙ אֶת־מָ֔וֶת וְעִם־שְׁאֹ֖ול עָשִׂ֣ינוּ חֹזֶ֑ה שֹׁ֣וט שֹׁוטֵ֤ף כִּֽי־יַֽעֲבֹר֙ לֹ֣א יְבֹואֵ֔נוּ כִּ֣י שַׂ֧מְנוּ כָזָ֛ב מַחְסֵ֖נוּ וּבַשֶּׁ֥קֶר נִסְתָּֽרְנוּ׃ ס ,יַֽעֲבֹר֙ ,כִּֽי־יַֽעֲבֹר֙ ,
204,221081,Isaiah,28,15,כִּ֣י אֲמַרְתֶּ֗ם כָּרַ֤תְנֽוּ בְרִית֙ אֶת־מָ֔וֶת וְעִם־שְׁאֹ֖ול עָשִׂ֣ינוּ חֹזֶ֑ה שֹׁ֣וט שֹׁוטֵ֤ף כִּֽי־יַֽעֲבֹר֙ לֹ֣א יְבֹואֵ֔נוּ כִּ֣י שַׂ֧מְנוּ כָזָ֛ב מַחְסֵ֖נוּ וּבַשֶּׁ֥קֶר נִסְתָּֽרְנוּ׃ ס ,יְבֹואֵ֔נוּ ,לֹ֣א יְבֹואֵ֔נוּ ,
205,221143,Isaiah,28,18,וְכֻפַּ֤ר בְּרִֽיתְכֶם֙ אֶת־מָ֔וֶת וְחָזוּתְכֶ֥ם אֶת־שְׁאֹ֖ול לֹ֣א תָק֑וּם שֹׁ֤וט שֹׁוטֵף֙ כִּ֣י יַֽעֲבֹ֔ר וִהְיִ֥יתֶם לֹ֖ו לְמִרְמָֽס׃ ,יַֽעֲבֹ֔ר ,כִּ֣י יַֽעֲבֹ֔ר ,
206,221151,Isaiah,28,19,מִדֵּ֤י עָבְרֹו֙ יִקַּ֣ח אֶתְכֶ֔ם כִּֽי־בַבֹּ֧קֶר בַּבֹּ֛קֶר יַעֲבֹ֖ר בַּיֹּ֣ום וּבַלָּ֑יְלָה וְהָיָ֥ה רַק־זְוָעָ֖ה הָבִ֥ין שְׁמוּעָֽה׃ ,עָבְרֹו֙ ,מִדֵּ֤י עָבְרֹו֙ ,
207,221152,Isaiah,28,19,מִדֵּ֤י עָבְרֹו֙ יִקַּ֣ח אֶתְכֶ֔ם כִּֽי־בַבֹּ֧קֶר בַּבֹּ֛קֶר יַעֲבֹ֖ר בַּיֹּ֣ום וּבַלָּ֑יְלָה וְהָיָ֥ה רַק־זְוָעָ֖ה הָבִ֥ין שְׁמוּעָֽה׃ ,יִקַּ֣ח ,יִקַּ֣ח אֶתְכֶ֔ם ,
208,221161,Isaiah,28,19,מִדֵּ֤י עָבְרֹו֙ יִקַּ֣ח אֶתְכֶ֔ם כִּֽי־בַבֹּ֧קֶר בַּבֹּ֛קֶר יַעֲבֹ֖ר בַּיֹּ֣ום וּבַלָּ֑יְלָה וְהָיָ֥ה רַק־זְוָעָ֖ה הָבִ֥ין שְׁמוּעָֽה׃ ,יַעֲבֹ֖ר ,כִּֽי־בַבֹּ֧קֶר בַּבֹּ֛קֶר יַעֲבֹ֖ר בַּיֹּ֣ום וּבַלָּ֑יְלָה ,
209,221325,Isaiah,28,29,גַּם־זֹ֕את מֵעִ֛ם יְהוָ֥ה צְבָאֹ֖ות יָצָ֑אָה הִפְלִ֣יא עֵצָ֔ה הִגְדִּ֖יל תּוּשִׁיָּֽה׃ ס ,יָצָ֑אָה ,גַּם־זֹ֕את מֵעִ֛ם יְהוָ֥ה צְבָאֹ֖ות יָצָ֑אָה ,מֵעִ֛ם יְהוָ֥ה צְבָאֹ֖ות 
210,221402,Isaiah,29,5,וְהָיָ֛ה כְּאָבָ֥ק דַּ֖ק הֲמֹ֣ון זָרָ֑יִךְ וּכְמֹ֤ץ עֹבֵר֙ הֲמֹ֣ון עָֽרִיצִ֔ים וְהָיָ֖ה לְפֶ֥תַע פִּתְאֹֽם׃ ,עֹבֵר֙ ,וּכְמֹ֤ץ עֹבֵר֙ הֲמֹ֣ון עָֽרִיצִ֔ים ,
211,221583,Isaiah,29,13,וַיֹּ֣אמֶר אֲדֹנָ֗י יַ֚עַן כִּ֤י נִגַּשׁ֙ הָעָ֣ם הַזֶּ֔ה בְּפִ֤יו וּבִשְׂפָתָיו֙ כִּבְּד֔וּנִי וְלִבֹּ֖ו רִחַ֣ק מִמֶּ֑נִּי וַתְּהִ֤י יִרְאָתָם֙ אֹתִ֔י מִצְוַ֥ת אֲנָשִׁ֖ים מְלֻמָּדָֽה׃ ,נִגַּשׁ֙ ,יַ֚עַן כִּ֤י נִגַּשׁ֙ הָעָ֣ם הַזֶּ֔ה בְּפִ֤יו ,
212,221673,Isaiah,29,17,הֲלֹוא־עֹוד֙ מְעַ֣ט מִזְעָ֔ר וְשָׁ֥ב לְבָנֹ֖ון לַכַּרְמֶ֑ל וְהַכַּרְמֶ֖ל לַיַּ֥עַר יֵחָשֵֽׁב׃ ,שָׁ֥ב ,וְשָׁ֥ב לְבָנֹ֖ון לַכַּרְמֶ֑ל ,לַכַּרְמֶ֑ל 
213,221820,Isaiah,30,2,הַהֹלְכִים֙ לָרֶ֣דֶת מִצְרַ֔יִם וּפִ֖י לֹ֣א שָׁאָ֑לוּ לָעֹוז֙ בְּמָעֹ֣וז פַּרְעֹ֔ה וְלַחְסֹ֖ות בְּצֵ֥ל מִצְרָֽיִם׃ ,הֹלְכִים֙ ,הַהֹלְכִים֙ ,
214,221822,Isaiah,30,2,הַהֹלְכִים֙ לָרֶ֣דֶת מִצְרַ֔יִם וּפִ֖י לֹ֣א שָׁאָ֑לוּ לָעֹוז֙ בְּמָעֹ֣וז פַּרְעֹ֔ה וְלַחְסֹ֖ות בְּצֵ֥ל מִצְרָֽיִם׃ ,רֶ֣דֶת ,לָרֶ֣דֶת מִצְרַ֔יִם ,מִצְרַ֔יִם 
215,221928,Isaiah,30,8,עַתָּ֗ה בֹּ֣וא כָתְבָ֥הּ עַל־ל֛וּחַ אִתָּ֖ם וְעַל־סֵ֣פֶר חֻקָּ֑הּ וּתְהִי֙ לְיֹ֣ום אַחֲרֹ֔ון לָעַ֖ד עַד־עֹולָֽם׃ ,בֹּ֣וא ,עַתָּ֗ה בֹּ֣וא ,
216,221978,Isaiah,30,11,ס֚וּרוּ מִנֵּי־דֶ֔רֶךְ הַטּ֖וּ מִנֵּי־אֹ֑רַח הַשְׁבִּ֥יתוּ מִפָּנֵ֖ינוּ אֶת־קְדֹ֥ושׁ יִשְׂרָאֵֽל׃ ס ,ס֚וּרוּ ,ס֚וּרוּ מִנֵּי־דֶ֔רֶךְ ,מִנֵּי־דֶ֔רֶךְ 
217,222020,Isaiah,30,13,לָכֵ֗ן יִֽהְיֶ֤ה לָכֶם֙ הֶעָוֹ֣ן הַזֶּ֔ה כְּפֶ֣רֶץ נֹפֵ֔ל נִבְעֶ֖ה בְּחֹומָ֣ה נִשְׂגָּבָ֑ה אֲשֶׁר־פִּתְאֹ֥ם לְפֶ֖תַע יָבֹ֥וא שִׁבְרָֽהּ׃ ,נֹפֵ֔ל ,לָכֵ֗ן יִֽהְיֶ֤ה לָכֶם֙ הֶעָוֹ֣ן הַזֶּ֔ה כְּפֶ֣רֶץ נֹפֵ֔ל ,
218,222029,Isaiah,30,13,לָכֵ֗ן יִֽהְיֶ֤ה לָכֶם֙ הֶעָוֹ֣ן הַזֶּ֔ה כְּפֶ֣רֶץ נֹפֵ֔ל נִבְעֶ֖ה בְּחֹומָ֣ה נִשְׂגָּבָ֑ה אֲשֶׁר־פִּתְאֹ֥ם לְפֶ֖תַע יָבֹ֥וא שִׁבְרָֽהּ׃ ,יָבֹ֥וא ,אֲשֶׁר־פִּתְאֹ֥ם לְפֶ֖תַע יָבֹ֥וא שִׁבְרָֽהּ׃ ,
219,222085,Isaiah,30,16,וַתֹּ֨אמְר֥וּ לֹא־כִ֛י עַל־ס֥וּס נָנ֖וּס עַל־כֵּ֣ן תְּנוּס֑וּן וְעַל־קַ֣ל נִרְכָּ֔ב עַל־כֵּ֖ן יִקַּ֥לּוּ רֹדְפֵיכֶֽם׃ ,נָנ֖וּס ,כִ֛י עַל־ס֥וּס נָנ֖וּס ,
220,222088,Isaiah,30,16,וַתֹּ֨אמְר֥וּ לֹא־כִ֛י עַל־ס֥וּס נָנ֖וּס עַל־כֵּ֣ן תְּנוּס֑וּן וְעַל־קַ֣ל נִרְכָּ֔ב עַל־כֵּ֖ן יִקַּ֥לּוּ רֹדְפֵיכֶֽם׃ ,תְּנוּס֑וּן ,עַל־כֵּ֣ן תְּנוּס֑וּן ,
221,222107,Isaiah,30,17,אֶ֣לֶף אֶחָ֗ד מִפְּנֵי֙ גַּעֲרַ֣ת אֶחָ֔ד מִפְּנֵ֛י גַּעֲרַ֥ת חֲמִשָּׁ֖ה תָּנֻ֑סוּ עַ֣ד אִם־נֹותַרְתֶּ֗ם כַּתֹּ֨רֶן֙ עַל־רֹ֣אשׁ הָהָ֔ר וְכַנֵּ֖ס עַל־הַגִּבְעָֽה׃ ,תָּנֻ֑סוּ ,מִפְּנֵ֛י גַּעֲרַ֥ת חֲמִשָּׁ֖ה תָּנֻ֑סוּ ,
222,222193,Isaiah,30,21,וְאָזְנֶ֨יךָ֙ תִּשְׁמַ֣עְנָה דָבָ֔ר מֵֽאַחֲרֶ֖יךָ לֵאמֹ֑ר זֶ֤ה הַדֶּ֨רֶךְ֙ לְכ֣וּ בֹ֔ו כִּ֥י תַאֲמִ֖ינוּ וְכִ֥י תַשְׂמְאִֽילוּ׃ ,לְכ֣וּ ,לְכ֣וּ בֹ֔ו ,בֹ֔ו 
223,222285,Isaiah,30,25,וְהָיָ֣ה׀ עַל־כָּל־הַ֣ר גָּבֹ֗הַ וְעַל֙ כָּל־גִּבְעָ֣ה נִשָּׂאָ֔ה פְּלָגִ֖ים יִבְלֵי־מָ֑יִם בְּיֹום֙ הֶ֣רֶג רָ֔ב בִּנְפֹ֖ל מִגְדָּלִֽים׃ ,נְפֹ֖ל ,בִּנְפֹ֖ל מִגְדָּלִֽים׃ ,
224,222321,Isaiah,30,27,הִנֵּ֤ה שֵׁם־יְהוָה֙ בָּ֣א מִמֶּרְחָ֔ק בֹּעֵ֣ר אַפֹּ֔ו וְכֹ֖בֶד מַשָּׂאָ֑ה שְׂפָתָיו֙ מָ֣לְאוּ זַ֔עַם וּלְשֹׁונֹ֖ו כְּאֵ֥שׁ אֹכָֽלֶת׃ ,בָּ֣א ,הִנֵּ֤ה שֵׁם־יְהוָה֙ בָּ֣א מִמֶּרְחָ֔ק ,מִמֶּרְחָ֔ק 
225,222370,Isaiah,30,29,הַשִּׁיר֙ יִֽהְיֶ֣ה לָכֶ֔ם כְּלֵ֖יל הִתְקַדֶּשׁ־חָ֑ג וְשִׂמְחַ֣ת לֵבָ֗ב כַּֽהֹולֵךְ֙ בֶּֽחָלִ֔יל לָבֹ֥וא בְהַר־יְהוָ֖ה אֶל־צ֥וּר יִשְׂרָאֵֽל׃ ,הֹולֵךְ֙ ,כַּֽהֹולֵךְ֙ בֶּֽחָלִ֔יל ,
226,222375,Isaiah,30,29,הַשִּׁיר֙ יִֽהְיֶ֣ה לָכֶ֔ם כְּלֵ֖יל הִתְקַדֶּשׁ־חָ֑ג וְשִׂמְחַ֣ת לֵבָ֗ב כַּֽהֹולֵךְ֙ בֶּֽחָלִ֔יל לָבֹ֥וא בְהַר־יְהוָ֖ה אֶל־צ֥וּר יִשְׂרָאֵֽל׃ ,בֹ֥וא ,לָבֹ֥וא בְהַר־יְהוָ֖ה אֶל־צ֥וּר יִשְׂרָאֵֽל׃ ,אֶל־צ֥וּר יִשְׂרָאֵֽל׃ 
227,222463,Isaiah,31,1,הֹ֣וי הַיֹּרְדִ֤ים מִצְרַ֨יִם֙ לְעֶזְרָ֔ה עַל־סוּסִ֖ים יִשָּׁעֵ֑נוּ וַיִּבְטְח֨וּ עַל־רֶ֜כֶב כִּ֣י רָ֗ב וְעַ֤ל פָּֽרָשִׁים֙ כִּֽי־עָצְמ֣וּ מְאֹ֔ד וְלֹ֤א שָׁעוּ֙ עַל־קְדֹ֣ושׁ יִשְׂרָאֵ֔ל וְאֶת־יְהוָ֖ה לֹ֥א דָרָֽשׁוּ׃ ,יֹּרְדִ֤ים ,הַיֹּרְדִ֤ים מִצְרַ֨יִם֙ לְעֶזְרָ֔ה ,מִצְרַ֨יִם֙ 
228,222498,Isaiah,31,2,וְגַם־ה֤וּא חָכָם֙ וַיָּ֣בֵא רָ֔ע וְאֶת־דְּבָרָ֖יו לֹ֣א הֵסִ֑יר וְקָם֙ עַל־בֵּ֣ית מְרֵעִ֔ים וְעַל־עֶזְרַ֖ת פֹּ֥עֲלֵי אָֽוֶן׃ ,יָּ֣בֵא ,וַיָּ֣בֵא רָ֔ע ,
229,222504,Isaiah,31,2,וְגַם־ה֤וּא חָכָם֙ וַיָּ֣בֵא רָ֔ע וְאֶת־דְּבָרָ֖יו לֹ֣א הֵסִ֑יר וְקָם֙ עַל־בֵּ֣ית מְרֵעִ֔ים וְעַל־עֶזְרַ֖ת פֹּ֥עֲלֵי אָֽוֶן׃ ,הֵסִ֑יר ,וְאֶת־דְּבָרָ֖יו לֹ֣א הֵסִ֑יר ,
230,222535,Isaiah,31,3,וּמִצְרַ֤יִם אָדָם֙ וְֽלֹא־אֵ֔ל וְסוּסֵיהֶ֥ם בָּשָׂ֖ר וְלֹא־ר֑וּחַ וַֽיהוָ֞ה יַטֶּ֣ה יָדֹ֗ו וְכָשַׁ֤ל עֹוזֵר֙ וְנָפַ֣ל עָזֻ֔ר וְיַחְדָּ֖ו כֻּלָּ֥ם יִכְלָיֽוּן׃ ס ,נָפַ֣ל ,וְנָפַ֣ל עָזֻ֔ר ,
231,222571,Isaiah,31,4,כִּ֣י כֹ֣ה אָֽמַר־יְהוָ֣ה׀ אֵלַ֡י כַּאֲשֶׁ֣ר יֶהְגֶּה֩ הָאַרְיֵ֨ה וְהַכְּפִ֜יר עַל־טַרְפֹּ֗ו אֲשֶׁ֨ר יִקָּרֵ֤א עָלָיו֙ מְלֹ֣א רֹעִ֔ים מִקֹּולָם֙ לֹ֣א יֵחָ֔ת וּמֵֽהֲמֹונָ֖ם לֹ֣א יַֽעֲנֶ֑ה כֵּ֗ן יֵרֵד֙ יְהוָ֣ה צְבָאֹ֔ות לִצְבֹּ֥א עַל־הַר־צִיֹּ֖ון וְעַל־גִּבְעָתָֽהּ׃ ,יֵרֵד֙ ,כֵּ֗ן יֵרֵד֙ יְהוָ֣ה צְבָאֹ֔ות עַל־הַר־צִיֹּ֖ון וְעַל־גִּבְעָתָֽהּ׃ ,
232,222597,Isaiah,31,6,שׁ֗וּבוּ לַאֲשֶׁ֛ר הֶעְמִ֥יקוּ סָרָ֖ה בְּנֵ֥י יִשְׂרָאֵֽל׃ ,שׁ֗וּבוּ ,שׁ֗וּבוּ ,
233,222623,Isaiah,31,8,וְנָפַ֤ל אַשּׁוּר֙ בְּחֶ֣רֶב לֹא־אִ֔ישׁ וְחֶ֥רֶב לֹֽא־אָדָ֖ם תֹּֽאכֲלֶ֑נּוּ וְנָ֥ס לֹו֙ מִפְּנֵי־חֶ֔רֶב וּבַחוּרָ֖יו לָמַ֥ס יִהְיֽוּ׃ ,נָפַ֤ל ,וְנָפַ֤ל אַשּׁוּר֙ בְּחֶ֣רֶב לֹא־אִ֔ישׁ ,
234,222635,Isaiah,31,8,וְנָפַ֤ל אַשּׁוּר֙ בְּחֶ֣רֶב לֹא־אִ֔ישׁ וְחֶ֥רֶב לֹֽא־אָדָ֖ם תֹּֽאכֲלֶ֑נּוּ וְנָ֥ס לֹו֙ מִפְּנֵי־חֶ֔רֶב וּבַחוּרָ֖יו לָמַ֥ס יִהְיֽוּ׃ ,נָ֥ס ,וְנָ֥ס לֹו֙ מִפְּנֵי־חֶ֔רֶב ,מִפְּנֵי־חֶ֔רֶב 
