chapter,verse_num,verse
10,20,καὶ ἐσκλήρυνε Κύριος τὴν καρδίαν Φαραώ. καὶ οὐκ ἐξαπέστειλε τοὺς υἱοὺς Ἰσραήλ.
10,21,"εἶπε δὲ Κύριος πρὸς Μωυσῆν · ἔκτεινον τὴν χεῖρά σου εἰς τὸν οὐρανόν, καὶ γενηθήτω σκότος ἐπὶ γῆς Αἰγύπτου, ψηλαφητὸν σκότος."
10,22,"ἐξέτεινε δὲ Μωυσῆς τὴν χεῖρα εἰς τὸν οὐρανόν, καὶ ἐγένετο σκότος γνόφος, θύελλα ἐπὶ πᾶσαν γῆν Αἰγύπτου τρεῖς ἡμέρας,"
10,23,"καὶ οὐκ εἶδεν οὐδεὶς τὸν ἀδελφὸν αὐτοῦ τρεῖς ἡμέρας, καὶ οὐκ ἐξανέστη οὐδεὶς ἐκ τῆς κοίτης αὐτοῦ τρεῖς ἡμέρας · πᾶσι δὲ τοῖς υἱοῖς Ἰσραὴλ φῶς ἦν ἐν πᾶσιν, οἷς κατεγίνοντο."
10,24,"καὶ ἐκάλεσε Φαραὼ Μωυσῆν καὶ Ἀαρὼν λέγων · βαδίζετε, λατρεύσατε Κυρίῳ τῷ Θεῷ ὑμῶν, πλὴν τῶν προβάτων καὶ τῶν βοῶν ὑπολείπεσθε · καὶ ἡ ἀποσκευὴ ὑμῶν ἀποτρεχέτω μεθ’ ὑμῶν,"
10,25,"καὶ εἶπε Μωυσῆς · ἀλλὰ καὶ σὺ δώσει ἡμῖν ὁλοκαυτώματα καὶ θυσίας, ἃ ποιήσομεν Κυρίῳ τῷ Θεῷ ἡμῶν ·"
10,26,"καὶ τὰ κτήνη ἡμῶν πορεύσεται μεθ’ ἡμῶν, καὶ οὐχ ὑπολειψόμεθα ὁπλήν · ἀπ’ αὐτῶν γὰρ ληψόμεθα λατρεῦσαι Κυρίῳ τῷ Θεῷ ἡμῶν, ἡμεῖς δὲ οὐκ οἴδαμεν τί λατρεύσομεν Κυρίῳ τῷ Θεῷ ἡμῶν, ἕως τοῦ ἐλθεῖν ἡμᾶς ἐκεῖ."
10,27,ἐσκλήρυνε δὲ Κύριος τὴν καρδίαν Φαραὼ καὶ οὐκ ἐβουλήθη ἐξαποστεῖλαι αὐτούς.
10,28,"καὶ λέγει Φαραώ · ἄπελθε ἀπ’ ἐμοῦ · πρόσεχε σεαυτῷ ἔτι προσθεῖναι ἰδεῖν μου τὸ πρόσωπον · ᾗ δ’ ἂν ἡμέρᾳ ὀφθῇς μοι, ἀποθανῇ."
10,29,λέγει δὲ Μωυσῆς · εἴρηκας · οὐκ ἔτι ὀφθήσομαί σοι εἰς πρόσωπον.
11,1,"εἶπε δὲ Κύριος πρὸς Μωυσῆν · ἔτι μίαν πληγὴν ἐγὼ ἐπάξω ἐπὶ Φαραὼ καὶ ἐπ’ Αἴγυπτον, καὶ μετὰ ταῦτα ἐξαποστελεῖ ὑμᾶς ἐντεῦθεν · ὅταν δὲ ἐξαποστέλλῃ ὑμᾶς, σὺν παντὶ ἐκβαλεῖ ὑμᾶς ἐκβολῇ."
11,2,"λάλησον οὖν κρυφῇ εἰς τὰ ὦτα τοῦ λαοῦ, καὶ αἰτησάτω ἕκαστος παρὰ τοῦ πλησίον σκεύη ἀργυρᾶ καὶ χρυσᾶ καὶ ἱματισμόν."
11,3,"Κύριος δὲ ἔδωκε τὴν χάριν τῷ λαῷ αὐτοῦ ἐναντίον τῶν Αἰγυπτίων, καὶ ἔχρησαν αὐτοῖς · καὶ ὁ ἄνθρωπος Μωυσῆς μέγας ἐγενήθη σφόδρα ἐναντίον τῶν Αἰγυπτίων καὶ ἐναντίον Φαραὼ καὶ ἐναντίον τῶν θεραπόντων αὐτοῦ."
11,4,"καὶ εἶπε Μωυσῆς · τάδε λέγει Κύριος · περὶ μέσας νύκτας ἐγὼ εἰσπορεύομαι εἰς μέσον Αἰγύπτου,"
11,5,"καὶ τελευτήσει πᾶν πρωτότοκον ἐν γῇ Αἰγύπτῳ, ἀπὸ πρωτοτόκου Φαραώ, ὃς κάθηται ἐπὶ τοῦ θρόνου, καὶ ἕως πρωτοτόκου τῆς θεραπαίνης τῆς παρὰ τὸν μύλον καὶ ἕως πρωτοτόκου παντὸς κτήνους,"
11,6,"καὶ ἔσται κραυγὴ μεγάλη κατὰ πᾶσαν γῆν Αἰγύπτου, ἥτις τοιαύτη οὐ γέγονε καὶ τοιαύτη οὐκ ἔτι προστεθήσεται."
11,7,"καὶ ἐν πᾶσι τοῖς υἱοῖς Ἰσραὴλ οὐ γρύξει κύων τῇ γλώσσῃ αὐτοῦ ἀπὸ ἀνθρώπου ἕως κτήνους, ὅπως εἰδῇς ὅσα παραδοξάσει Κύριος ἀνὰ μέσον τῶν Αἰγυπτίων καί τοῦ Ἰσραήλ."
11,8,"καὶ καταβήσονται πάντες οἱ παῖδές σου οὗτοι πρός με καὶ προσκυνήσουσί με λέγοντες · ἔξελθε σὺ καὶ πᾶς ὁ λαός σου, οὗ σύ ἀφηγῇ · καὶ μετὰ ταῦτα ἐξελεύσομαι. ἐξῆλθε δὲ Μωυσῆς ἀπὸ Φαραὼ μετὰ θυμοῦ."
11,9,"εἶπε δὲ Κύριος πρὸς Μωυσῆν · οὐκ εἰσακούσεται ὑμῶν Φαραώ, ἵνα πληθύνων πληθυνῶ μου τὰ σημεῖα καὶ τὰ τέρατα ἐν γῇ Αἰγύπτῳ."
11,10,"Μωυσῆς δὲ καὶ Ἀαρὼν ἐποίησαν πάντα τὰ σημεῖα καὶ τὰ τέρατα ταῦτα ἐν γῇ Αἰγύπτῳ ἐναντίον Φαραώ · ἐσκλήρυνε δὲ Κύριος τὴν καρδίαν Φαραώ, καὶ οὐκ εἰσήκουσεν ἐξαποστεῖλαι τούς υἱοὺς Ἰσραὴλ ἐκ γῆς Αἰγύπτου."
12,1,εἶπε δὲ Κύριος πρὸς Μωυσῆν καὶ Ἀαρὼν ἐν γῇ Αἰγύπτου λέγων.
12,2,"ὁ μὴν οὗτος ὑμῖν ἀρχὴ μηνῶν, πρῶτός ἐστιν ὑμῖν ἐν τοῖς μησὶ τοῦ ἐνιαυτοῦ. E"
12,3,"λάλησον πρὸς πᾶσαν συναγωγὴν υἱῶν Ἰσραὴλ λέγων · τῇ δεκάτῃ τοῦ μηνὸς τούτου λαβέτωσαν ἕκαστος πρόβατον κατ’ οἴκους πατριῶν, ἕκαστος πρόβατον κατ’ οἰκίαν. E"
12,4,"ἐὰν δὲ ὀλιγοστοὶ ὦσιν ἐν τῇ οἰκίᾳ, ὥστε μὴ εἶναι ἱκανοὺς εἰς πρόβατον, συλλήψεται μεθ’ ἑαυτοῦ τὸν γείτονα τὸν πλησίον αὐτοῦ κατὰ ἀριθμὸν ψυχῶν · ἕκαστος τὸ ἀρκοῦν αὐτῷ συναριθμήσεται εἰς πρόβατον."
12,5,"πρόβατον τέλειον, ἄρσεν, ἐνιαύσιον ἔσται ὑμῖν · ἀπὸ τῶν ἀρνῶν καὶ τῶν ἐρίφων λήψεσθε."
12,6,"καὶ ἔσται ὑμῖν διατετηρημένον ἕως τῆς τεσσαρεσκαιδεκάτης τοῦ μηνὸς τούτου, καὶ σφάξουσιν αὐτὸ πᾶν τὸ πλῆθος συναγωγῆς υἱῶν Ἰσραὴλ πρὸς ἑσπέραν."
12,7,"καὶ λήψονται ἀπὸ τοῦ αἵματος καὶ θήσουσιν ἐπὶ τῶν δύο σταθμῶν καὶ ἐπὶ τὴν φλιὰν ἐν τοῖς οἴκοις, ἐν οἷς ἐὰν φάγωσιν αὐτὰ ἐν αὐτοῖς,"
12,8,καὶ φάγονται τὰ κρέα τῇ νυκτὶ ταύτῃ · ὀπτὰ πυρὶ καὶ ἄζυμα ἐπὶ πικρίδων ἔδονται.
12,9,"οὐκ ἔδεσθε ἀπ’ αὐτῶν ὠμὸν οὐ -δὲ ἡψημένον ἐν ὕδατι, ἀλλ’ ἢ ὀπτὰ πυρί, κεφαλὴν σὺν τοῖς ποσὶ καὶ τοῖς ἐνδοσθίοις."
12,10,οὐκ ἀπολείψετε ἀπ’ αὐτοῦ ἕως πρωΐ καὶ ὀστοῦν οὐ συντρίψετε ἀπ’ αὐτοῦ · τὰ δὲ καταλειπόμενα ἀπ’ αὐτοῦ ἕως πρωΐ ἐν πυρὶ κατακαύσετε.
12,11,"οὕτω δὲ φάγεσθε αὐτό · αἱ ὀσφύες ὑμῶν περιεζωσμέναι, καὶ τὰ ὑποδήματα ἐν τοῖς ποσὶν ὑμῶν, καὶ αἱ βακτηρίαι ἐν ταῖς χερσὶν ὑμῶν · E E καὶ ἔδεσθε αὐτὸ μετὰ σπουδῆς · πάσχα ἐστὶ Κυρίῳ."
12,12,καί διελεύσομαι ἐν γῇ Αἰγύπτῳ ἐν τῇ νυκτὶ ταύτῃ καὶ πατάξω πᾶν πρωτότοκον ἐν γῇ Αἰγύπτῳ ἀπὸ ἀνθρώπου ἕως κτήνους καὶ ἐν πᾶσι τοῖς θεοῖς τῶν Αἰγυπτίων ποιήσω τὴν ἐκδίκησιν · ἐγὼ Κύριος. E
12,13,"καὶ ἔσται τὸ αἷμα ὑμῖν ἐν σημείῳ ἐπὶ τῶν οἰκιῶν, ἐν αἷς ὑμεῖς ἐστε ἐκεῖ, καὶ ὄψομαι τὸ αἷμα καὶ σκεπάσω ὑμᾶς, καὶ οὐκ ἔσται ἐν ὑμῖν πληγὴ τοῦ ἐκτριβῆναι, ὅταν παίω ἐν γῇ Αἰγύπτῳ."
12,14,καὶ ἔσται ἡ ἡμέρα ὑμῖν αὕτη μνημόσυνον · καὶ ἑορτάσετε αὐτὴν ἑορτὴν Κυρίῳ εἰς πάσας τὰς γενεὰς ὑμῶν · νόμιμον αἰώνιον ἑορτάσετε αὐτήν.
12,15,"ἑπτὰ ἡμέρας ἄζυμα ἔδεσθε, ἀπὸ δὲ τῆς ἡμέρας τῆς πρώτης ἀφανιεῖτε ζύμην ἐκ τῶν οἰκιῶν ὑμῶν · πᾶς ὃς ἂν φάγῃ ζύμην, ἐξολοθρευθήσεται ἡ ψυχὴ ἐκείνη ἐξ Ἰσραὴλ ἀπὸ τῆς ἡμέρας τῆς πρώτης ἕως τῆς ἡμέρας τῆς ἑβδόμης."
12,16,"καὶ ἡ ἡμέρα ἡ πρώτη κληθήσεται ἁγία, καὶ ἡ ἡμέρα ἡ ἑβδόμη κλητὴ ἁγία ἔσται ὑμῖν · πᾶν ἔργον λατρευτὸν οὐ ποιήσετε ἐν αὐταῖς, πλὴν ὅσα ποιηθήσεται πάσῃ ψυχῇ, τοῦτο μόνον ποιηθήσεται ὑμῖν."
12,17,"καὶ φυλάξετε τὴν ἐντολὴν ταύτην · ἐν γὰρ τῇ ἡμέρᾳ ταύτῃ ἐξάξω τὴν δύναμιν ὑμῶν ἐκ γῆς Αἰγύπτου, καὶ ποιήσετε τὴν ἡμέραν ταύτην εἰς γενεὰς ὑμῶν νόμιμον αἰώνιον."
12,18,"ἐναρχόμενοι τῇ τεσσαρεσκαιδεκάτῃ ἡμέρᾳ τοῦ μηνὸς τοῦ πρώτου ἀφ’ ἑσπέρας ἔδεσθε ἄζυμα ἕως ἡμέρας μιᾶς καὶ εἰκάδος τοῦ μηνός, ἕως ἑσπέρας."
12,19,"ἑπτὰ ἡμέρας ζύμη οὐχ εὑρεθήσεται ἐν ταῖς οἰκίαις ὑμῶν · πᾶς ὃς ἂν φάγῃ ζυμωτόν, ἐξολοθρευθήσεται ἡ ψυχὴ ἐκείνη ἐκ συναγωγῆς Ἰσραήλ, ἔν τε τοῖς γειώραις καὶ αὐτόχθοσι τῆς γῆς ·"
12,20,"πᾶν ζυμωτὸν οὐκ ἔδεσθε, ἐν παντὶ δὲ κατοικητηρίῳ ὑμῶν ἔδεσθε ἄζυμα."
12,21,ἐκάλεσε δὲ Μωυσῆς πᾶσαν γερουσίαν υἱῶν Ἰσραὴλ καὶ εἶπε πρὸς αὐτούς · ἀπελθόντες λάβετε ὑμῖν αὐτοῖς πρόβατον κατὰ συγγενείας ὑμῶν καὶ θύσατε τὸ πάσχα.
12,22,"λήψεσθε δὲ δέσμην ὑσσώπου, καὶ βάψαντες ἀπὸ τοῦ αἵματος τοῦ παρὰ τὴν θύραν καθίξετε τῆς φλιᾶς καὶ ἐπ’ ἀμφοτέρων τῶν σταθμῶν ἀπὸ τοῦ αἵματος, ὅ ἐστι παρὰ τὴν θύραν · ὑμεῖς δὲ οὐκ ἐξελεύσεσθε ἕκαστος τὴν θύραν τοῦ οἴκου αὐτοῦ ἕως πρωΐ."
12,23,"καὶ παρελεύσεται Κύριος πατάξαι τοὺς Αἰγυπτίους καὶ ὄψεται τὸ αἷμα ἐπὶ τῆς φλιᾶς καὶ ἐπ’ ἀμφοτέρων τῶν σταθμῶν, καὶ παρελεύσεται Κύριος τὴν θύραν καὶ οὐκ ἀφήσει τὸν ὀλοθρεύοντα εἰσελθεῖν εἰς τὰς οἰκίας ὑμῶν πατάξαι."
